	bxt_gso	bxt_sgso	bxt_sgso_us
bxt_gso	1.0	0.7173356752327977	0.0001373291015625
bxt_sgso	0.7173356752327977	1.0	0.0001373291015625
bxt_sgso_us	0.0001373291015625	0.0001373291015625	1.0
