	bxt_gso	bxt_sgso	bxt_sgso_us
bxt_gso	1.0	0.979949951171875	0.0008697509765625
bxt_sgso	0.979949951171875	1.0	0.0008697509765625
bxt_sgso_us	0.0008697509765625	0.0008697509765625	1.0
