	bxt_gso	bxt_sgso	bxt_sgso_us
bxt_gso	1.0	4.57763671875e-05	0.001007080078125
bxt_sgso	4.57763671875e-05	1.0	4.57763671875e-05
bxt_sgso_us	0.001007080078125	4.57763671875e-05	1.0
