	brf_gmo	brf_gmo__nrlmf	brf_gso__nrlmf	brf_lmo	bxt_gmo	bxt_gmo__nrlmf	bxt_gmosa__nrlmf	bxt_gso__nrlmf
brf_gmo	1.0	4.2724609375e-05	0.00011652166193181819	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	0.4637451171875	0.00989239032451923
brf_gmo__nrlmf	4.2724609375e-05	1.0	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	0.0023925781249999997	4.2724609375e-05	4.2724609375e-05
brf_gso__nrlmf	0.00011652166193181819	4.2724609375e-05	1.0	4.2724609375e-05	8.138020833333333e-05	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05
brf_lmo	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	1.0	4.2724609375e-05	4.2724609375e-05	0.0005201256793478261	4.2724609375e-05
bxt_gmo	4.2724609375e-05	4.2724609375e-05	8.138020833333333e-05	4.2724609375e-05	1.0	4.2724609375e-05	0.23976417824074073	0.0015309651692708335
bxt_gmo__nrlmf	4.2724609375e-05	0.0023925781249999997	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	1.0	4.2724609375e-05	4.2724609375e-05
bxt_gmosa__nrlmf	0.4637451171875	4.2724609375e-05	4.2724609375e-05	0.0005201256793478261	0.23976417824074073	4.2724609375e-05	1.0	4.2724609375e-05
bxt_gso__nrlmf	0.00989239032451923	4.2724609375e-05	4.2724609375e-05	4.2724609375e-05	0.0015309651692708335	4.2724609375e-05	4.2724609375e-05	1.0
