	brf_gmo	brf_gmosa	brf_gso	brf_lmo	brf_lso	brf_sgso	brf_sgso_us	bxt_gmosa	bxt_gso	bxt_lmo	bxt_lso	bxt_sgso	bxt_sgso_us
brf_gmo	1.0	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05
brf_gmosa	3.3526353433098594e-05	1.0	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	9.918212890625e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05
brf_gso	3.3526353433098594e-05	3.3526353433098594e-05	1.0	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05
brf_lmo	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	1.0	0.40374755859375	0.0014021363976883562	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05
brf_lso	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	0.40374755859375	1.0	0.0017456054687499999	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05
brf_sgso	3.3526353433098594e-05	9.918212890625e-05	3.3526353433098594e-05	0.0014021363976883562	0.0017456054687499999	1.0	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05
brf_sgso_us	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	1.0	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05
bxt_gmosa	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	1.0	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05
bxt_gso	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	1.0	3.3526353433098594e-05	0.0017456054687499999	0.17763132863230519	3.3526353433098594e-05
bxt_lmo	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	1.0	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05
bxt_lso	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	0.0017456054687499999	3.3526353433098594e-05	1.0	0.007830168071546052	3.3526353433098594e-05
bxt_sgso	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	0.17763132863230519	3.3526353433098594e-05	0.007830168071546052	1.0	3.3526353433098594e-05
bxt_sgso_us	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	3.3526353433098594e-05	1.0
