	brf_gmo	brf_gmosa	brf_gso	brf_lmo	brf_lso	brf_sgso	brf_sgso_us	bxt_gmosa	bxt_gso	bxt_lmo	bxt_lso	bxt_sgso	bxt_sgso_us
brf_gmo	1.0	5.064619348404256e-05	0.979949951171875	5.064619348404256e-05	0.0002333697150735294	0.0142822265625	5.064619348404256e-05	5.064619348404256e-05	0.01647063224546371	5.064619348404256e-05	5.064619348404256e-05	0.3827368507922535	5.064619348404256e-05
brf_gmosa	5.064619348404256e-05	1.0	5.064619348404256e-05	0.16747864680503732	0.00044912662146226413	5.064619348404256e-05	5.064619348404256e-05	0.6122878225226152	5.064619348404256e-05	0.012143927105402543	0.0018277849469866072	5.064619348404256e-05	5.064619348404256e-05
brf_gso	0.979949951171875	5.064619348404256e-05	1.0	5.064619348404256e-05	0.008602744654605263	0.060791015625	5.064619348404256e-05	5.064619348404256e-05	0.0002333697150735294	5.064619348404256e-05	5.064619348404256e-05	0.3058096749441964	5.064619348404256e-05
brf_lmo	5.064619348404256e-05	0.16747864680503732	5.064619348404256e-05	1.0	0.01647063224546371	9.715800382653061e-05	5.064619348404256e-05	0.40674591064453125	5.064619348404256e-05	0.04708671569824219	0.010260220231681034	5.064619348404256e-05	5.064619348404256e-05
brf_lso	0.0002333697150735294	0.00044912662146226413	0.008602744654605263	0.01647063224546371	1.0	0.12359896573153409	5.064619348404256e-05	0.0018277849469866072	0.584365234375	0.0018277849469866072	5.064619348404256e-05	0.201141357421875	5.064619348404256e-05
brf_sgso	0.0142822265625	5.064619348404256e-05	0.060791015625	9.715800382653061e-05	0.12359896573153409	1.0	5.064619348404256e-05	9.715800382653061e-05	0.4314015009631849	5.064619348404256e-05	5.064619348404256e-05	0.6403816520393668	5.064619348404256e-05
brf_sgso_us	5.064619348404256e-05	5.064619348404256e-05	5.064619348404256e-05	5.064619348404256e-05	5.064619348404256e-05	5.064619348404256e-05	1.0	5.064619348404256e-05	5.064619348404256e-05	5.064619348404256e-05	5.064619348404256e-05	5.064619348404256e-05	0.2613578464673913
bxt_gmosa	5.064619348404256e-05	0.6122878225226152	5.064619348404256e-05	0.40674591064453125	0.0018277849469866072	9.715800382653061e-05	5.064619348404256e-05	1.0	0.00044912662146226413	5.064619348404256e-05	5.064619348404256e-05	5.064619348404256e-05	5.064619348404256e-05
bxt_gso	0.01647063224546371	5.064619348404256e-05	0.0002333697150735294	5.064619348404256e-05	0.584365234375	0.4314015009631849	5.064619348404256e-05	0.00044912662146226413	1.0	5.064619348404256e-05	5.064619348404256e-05	0.019194103422619048	5.064619348404256e-05
bxt_lmo	5.064619348404256e-05	0.012143927105402543	5.064619348404256e-05	0.04708671569824219	0.0018277849469866072	5.064619348404256e-05	5.064619348404256e-05	5.064619348404256e-05	5.064619348404256e-05	1.0	0.5222019504856419	5.064619348404256e-05	5.064619348404256e-05
bxt_lso	5.064619348404256e-05	0.0018277849469866072	5.064619348404256e-05	0.010260220231681034	5.064619348404256e-05	5.064619348404256e-05	5.064619348404256e-05	5.064619348404256e-05	5.064619348404256e-05	0.5222019504856419	1.0	5.064619348404256e-05	5.064619348404256e-05
bxt_sgso	0.3827368507922535	5.064619348404256e-05	0.3058096749441964	5.064619348404256e-05	0.201141357421875	0.6403816520393668	5.064619348404256e-05	5.064619348404256e-05	0.019194103422619048	5.064619348404256e-05	5.064619348404256e-05	1.0	5.064619348404256e-05
bxt_sgso_us	5.064619348404256e-05	5.064619348404256e-05	5.064619348404256e-05	5.064619348404256e-05	5.064619348404256e-05	5.064619348404256e-05	0.2613578464673913	5.064619348404256e-05	5.064619348404256e-05	5.064619348404256e-05	5.064619348404256e-05	5.064619348404256e-05	1.0
