	brf_gmo	brf_gmosa	brf_gso	brf_lmo	brf_lso	brf_sgso	brf_sgso_us	bxt_gmosa	bxt_gso	bxt_lmo	bxt_lso	bxt_sgso	bxt_sgso_us
brf_gmo	1.0	0.5133828922193877	0.9103320676888993	0.8548654024718237	0.8548654024718237	0.03664328835227273	1.0	0.5133828922193877	0.0006801060267857143	0.00047607421875000004	0.004134328741776316	0.0010819868607954545	0.8548654024718237
brf_gmosa	0.5133828922193877	1.0	0.3025974180640244	0.002826690673828125	1.0	0.00089263916015625	0.8163837633634868	0.014899359809027778	0.014899359809027778	0.0010819868607954545	0.00872802734375	0.021253313337053572	0.43719482421875006
brf_gso	0.9103320676888993	0.3025974180640244	1.0	0.69561767578125	0.69561767578125	0.004134328741776316	0.9615720984053938	0.1868896484375	0.0010819868607954545	0.00047607421875000004	0.00047607421875000004	0.004134328741776316	0.7968616832386363
brf_lmo	0.8548654024718237	0.002826690673828125	0.69561767578125	1.0	0.006546020507812501	0.03664328835227273	0.9615720984053938	0.9147086007254464	0.17088558799342105	0.00238037109375	0.32565743582589285	0.17088558799342105	0.762908935546875
brf_lso	0.8548654024718237	1.0	0.69561767578125	0.006546020507812501	1.0	0.00238037109375	0.8501618483970905	0.20393829345703127	0.014899359809027778	0.002826690673828125	0.03664328835227273	0.02470661031788793	0.4098566228693182
brf_sgso	0.03664328835227273	0.00089263916015625	0.004134328741776316	0.03664328835227273	0.00238037109375	1.0	0.8163837633634868	0.0079345703125	0.9615720984053938	0.00872802734375	0.3835165334302325	0.7291121572818396	0.9147086007254464
brf_sgso_us	1.0	0.8163837633634868	0.9615720984053938	0.9615720984053938	0.8501618483970905	0.8163837633634868	1.0	1.0	0.8737473260788691	0.5133828922193877	0.9147086007254464	0.9103320676888993	0.9103320676888993
bxt_gmosa	0.5133828922193877	0.014899359809027778	0.1868896484375	0.9147086007254464	0.20393829345703127	0.0079345703125	1.0	1.0	0.00872802734375	0.0006801060267857143	0.09875139508928571	0.028564453125	0.8737473260788691
bxt_gso	0.0006801060267857143	0.014899359809027778	0.0010819868607954545	0.17088558799342105	0.014899359809027778	0.9615720984053938	0.8737473260788691	0.00872802734375	1.0	0.00047607421875000004	0.124969482421875	0.62984619140625	0.906214714050293
bxt_lmo	0.00047607421875000004	0.0010819868607954545	0.00047607421875000004	0.00238037109375	0.002826690673828125	0.00872802734375	0.5133828922193877	0.0006801060267857143	0.00047607421875000004	1.0	0.001983642578125	0.00047607421875000004	0.465362548828125
bxt_lso	0.004134328741776316	0.00872802734375	0.00047607421875000004	0.32565743582589285	0.03664328835227273	0.3835165334302325	0.9147086007254464	0.09875139508928571	0.124969482421875	0.001983642578125	1.0	0.08863381778492647	1.0
bxt_sgso	0.0010819868607954545	0.021253313337053572	0.004134328741776316	0.17088558799342105	0.02470661031788793	0.7291121572818396	0.9103320676888993	0.028564453125	0.62984619140625	0.00047607421875000004	0.08863381778492647	1.0	0.9906847154771959
bxt_sgso_us	0.8548654024718237	0.43719482421875006	0.7968616832386363	0.762908935546875	0.4098566228693182	0.9147086007254464	0.9103320676888993	0.8737473260788691	0.906214714050293	0.465362548828125	1.0	0.9906847154771959	1.0
