	ad_density__70	ad_fixed__70	ad_random__70	ad_size__70	md_density__70	md_fixed__70	md_random__70	md_size__70	mse_density__70	mse_fixed__70	mse_random__70	mse_size__70
ad_density__70	1.0	0.307159423828125	3.662109375e-05	3.662109375e-05	0.001089627625512295	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05
ad_fixed__70	0.307159423828125	1.0	3.662109375e-05	3.662109375e-05	0.00010418069773706896	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05
ad_random__70	3.662109375e-05	3.662109375e-05	1.0	3.662109375e-05	0.22149367559523808	3.662109375e-05	0.002274051789314516	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05
ad_size__70	3.662109375e-05	3.662109375e-05	3.662109375e-05	1.0	3.662109375e-05	3.662109375e-05	0.0001678466796875	0.5030442457932692	3.662109375e-05	0.00010418069773706896	3.662109375e-05	3.662109375e-05
md_density__70	0.001089627625512295	0.00010418069773706896	0.22149367559523808	3.662109375e-05	1.0	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05
md_fixed__70	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	1.0	3.662109375e-05	3.662109375e-05	3.662109375e-05	0.0001678466796875	3.662109375e-05	3.662109375e-05
md_random__70	3.662109375e-05	3.662109375e-05	0.002274051789314516	0.0001678466796875	3.662109375e-05	3.662109375e-05	1.0	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05
md_size__70	3.662109375e-05	3.662109375e-05	3.662109375e-05	0.5030442457932692	3.662109375e-05	3.662109375e-05	3.662109375e-05	1.0	3.662109375e-05	0.00010418069773706896	3.662109375e-05	3.662109375e-05
mse_density__70	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	1.0	3.662109375e-05	0.596588134765625	3.662109375e-05
mse_fixed__70	3.662109375e-05	3.662109375e-05	3.662109375e-05	0.00010418069773706896	3.662109375e-05	0.0001678466796875	3.662109375e-05	0.00010418069773706896	3.662109375e-05	1.0	3.662109375e-05	3.662109375e-05
mse_random__70	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	0.596588134765625	3.662109375e-05	1.0	3.662109375e-05
mse_size__70	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	3.662109375e-05	1.0
