	bxt_gmo	bxt_gmosa	bxt_gso	bxt_lmo	bxt_lso	bxt_sgso_us
bxt_gmo	1.0	0.6392015729631696	0.5046844482421875	0.34394697709517047	0.06212506975446429	9.1552734375e-05
bxt_gmosa	0.6392015729631696	1.0	0.34394697709517047	0.6392015729631696	0.12262344360351562	9.1552734375e-05
bxt_gso	0.5046844482421875	0.34394697709517047	1.0	0.03875732421875	0.899932861328125	9.1552734375e-05
bxt_lmo	0.34394697709517047	0.6392015729631696	0.03875732421875	1.0	0.13875325520833334	9.1552734375e-05
bxt_lso	0.06212506975446429	0.12262344360351562	0.899932861328125	0.13875325520833334	1.0	9.1552734375e-05
bxt_sgso_us	9.1552734375e-05	9.1552734375e-05	9.1552734375e-05	9.1552734375e-05	9.1552734375e-05	1.0
