	bxt_gmo	bxt_gmosa	bxt_gso	bxt_lmo	bxt_lso	bxt_sgso_us
bxt_gmo	1.0	5.7220458984375e-05	0.00010172526041666667	0.0482940673828125	5.7220458984375e-05	0.4637451171875
bxt_gmosa	5.7220458984375e-05	1.0	0.04573475230823864	5.7220458984375e-05	0.06655179537259615	5.7220458984375e-05
bxt_gso	0.00010172526041666667	0.04573475230823864	1.0	5.7220458984375e-05	0.0019683837890625	5.7220458984375e-05
bxt_lmo	0.0482940673828125	5.7220458984375e-05	5.7220458984375e-05	1.0	5.7220458984375e-05	0.27024405343191965
bxt_lso	5.7220458984375e-05	0.06655179537259615	0.0019683837890625	5.7220458984375e-05	1.0	5.7220458984375e-05
bxt_sgso_us	0.4637451171875	5.7220458984375e-05	5.7220458984375e-05	0.27024405343191965	5.7220458984375e-05	1.0
