	brf_gmo	brf_gmosa	brf_gso	brf_lmo	brf_lso	brf_sgso_us
brf_gmo	1.0	5.0862630208333336e-05	5.0862630208333336e-05	5.0862630208333336e-05	5.0862630208333336e-05	0.007253793569711538
brf_gmosa	5.0862630208333336e-05	1.0	5.0862630208333336e-05	5.0862630208333336e-05	5.0862630208333336e-05	0.104583740234375
brf_gso	5.0862630208333336e-05	5.0862630208333336e-05	1.0	5.0862630208333336e-05	5.0862630208333336e-05	0.007032914595170455
brf_lmo	5.0862630208333336e-05	5.0862630208333336e-05	5.0862630208333336e-05	1.0	0.0011444091796875	0.007253793569711538
brf_lso	5.0862630208333336e-05	5.0862630208333336e-05	5.0862630208333336e-05	0.0011444091796875	1.0	0.0098419189453125
brf_sgso_us	0.007253793569711538	0.104583740234375	0.007032914595170455	0.007253793569711538	0.0098419189453125	1.0
