	brf_gmo	brf_gmosa	brf_gso	brf_lmo	brf_lso	brf_sgso_us
brf_gmo	1.0	3.814697265625e-05	3.814697265625e-05	3.814697265625e-05	3.814697265625e-05	0.5618896484375
brf_gmosa	3.814697265625e-05	1.0	3.814697265625e-05	3.814697265625e-05	3.814697265625e-05	0.12500217982700892
brf_gso	3.814697265625e-05	3.814697265625e-05	1.0	3.814697265625e-05	0.010598989633413462	3.814697265625e-05
brf_lmo	3.814697265625e-05	3.814697265625e-05	3.814697265625e-05	1.0	3.814697265625e-05	3.814697265625e-05
brf_lso	3.814697265625e-05	3.814697265625e-05	0.010598989633413462	3.814697265625e-05	1.0	3.814697265625e-05
brf_sgso_us	0.5618896484375	0.12500217982700892	3.814697265625e-05	3.814697265625e-05	3.814697265625e-05	1.0
