	brf_gmo	brf_gmosa	brf_gso	brf_lmo	brf_lso	brf_sgso_us
brf_gmo	1.0	3.814697265625e-05	3.814697265625e-05	3.814697265625e-05	3.814697265625e-05	6.539481026785714e-05
brf_gmosa	3.814697265625e-05	1.0	3.814697265625e-05	3.814697265625e-05	3.814697265625e-05	3.814697265625e-05
brf_gso	3.814697265625e-05	3.814697265625e-05	1.0	6.539481026785714e-05	0.2978515625	3.814697265625e-05
brf_lmo	3.814697265625e-05	3.814697265625e-05	6.539481026785714e-05	1.0	3.814697265625e-05	3.814697265625e-05
brf_lso	3.814697265625e-05	3.814697265625e-05	0.2978515625	3.814697265625e-05	1.0	3.814697265625e-05
brf_sgso_us	6.539481026785714e-05	3.814697265625e-05	3.814697265625e-05	3.814697265625e-05	3.814697265625e-05	1.0
