	brf_gmo	brf_gmo__nrlmf	brf_gso__nrlmf	brf_lmo	bxt_gmo	bxt_gmo__nrlmf	bxt_gmosa__nrlmf	bxt_gso__nrlmf
brf_gmo	1.0	0.00213623046875	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05
brf_gmo__nrlmf	0.00213623046875	1.0	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05
brf_gso__nrlmf	3.286508413461538e-05	3.286508413461538e-05	1.0	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05
brf_lmo	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05	1.0	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05
bxt_gmo	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05	1.0	9.494357638888889e-05	3.286508413461538e-05	3.286508413461538e-05
bxt_gmo__nrlmf	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05	9.494357638888889e-05	1.0	3.286508413461538e-05	3.286508413461538e-05
bxt_gmosa__nrlmf	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05	1.0	3.286508413461538e-05
bxt_gso__nrlmf	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05	3.286508413461538e-05	1.0
