	brf_gmo	brf_gmo__nrlmf	brf_gmosa	brf_gmosa__nrlmf	brf_gso	brf_gso__nrlmf	brf_lmo	brf_lmo__nrlmf
brf_gmo	1.0	3.715183423913044e-05	3.715183423913044e-05	3.715183423913044e-05	3.715183423913044e-05	0.0003286508413461538	3.715183423913044e-05	0.40374755859375
brf_gmo__nrlmf	3.715183423913044e-05	1.0	3.715183423913044e-05	3.715183423913044e-05	3.715183423913044e-05	3.715183423913044e-05	3.715183423913044e-05	3.715183423913044e-05
brf_gmosa	3.715183423913044e-05	3.715183423913044e-05	1.0	3.715183423913044e-05	3.715183423913044e-05	3.715183423913044e-05	3.715183423913044e-05	3.715183423913044e-05
brf_gmosa__nrlmf	3.715183423913044e-05	3.715183423913044e-05	3.715183423913044e-05	1.0	0.0003286508413461538	3.715183423913044e-05	3.715183423913044e-05	3.715183423913044e-05
brf_gso	3.715183423913044e-05	3.715183423913044e-05	3.715183423913044e-05	0.0003286508413461538	1.0	3.715183423913044e-05	7.120768229166667e-05	3.715183423913044e-05
brf_gso__nrlmf	0.0003286508413461538	3.715183423913044e-05	3.715183423913044e-05	3.715183423913044e-05	3.715183423913044e-05	1.0	3.715183423913044e-05	0.16494864004629628
brf_lmo	3.715183423913044e-05	3.715183423913044e-05	3.715183423913044e-05	3.715183423913044e-05	7.120768229166667e-05	3.715183423913044e-05	1.0	3.715183423913044e-05
brf_lmo__nrlmf	0.40374755859375	3.715183423913044e-05	3.715183423913044e-05	3.715183423913044e-05	3.715183423913044e-05	0.16494864004629628	3.715183423913044e-05	1.0
