	brf_gmosa	brf_gso	brf_gso__nrlmf	brf_lmo	brf_lmo__nrlmf	brf_lso
brf_gmosa	1.0	0.00629425048828125	0.000152587890625	0.7294288048377403	0.017852783203125	0.005754743303571428
brf_gso	0.00629425048828125	1.0	0.017852783203125	0.0032806396484375	0.7294288048377403	0.781951904296875
brf_gso__nrlmf	0.000152587890625	0.017852783203125	1.0	0.000152587890625	0.000640869140625	0.0002288818359375
brf_lmo	0.7294288048377403	0.0032806396484375	0.000152587890625	1.0	0.015309651692708334	0.000152587890625
brf_lmo__nrlmf	0.017852783203125	0.7294288048377403	0.000640869140625	0.015309651692708334	1.0	0.781951904296875
brf_lso	0.005754743303571428	0.781951904296875	0.0002288818359375	0.000152587890625	0.781951904296875	1.0
