	ad_density__90	ad_fixed__90	ad_random__90	ad_size__90	md_density__90	md_fixed__90	md_random__90	md_size__90	mse_density__90	mse_fixed__90	mse_random__90	mse_size__90
ad_density__90	1.0	0.2821531134136653	0.6894407272338867	0.93988037109375	0.0042724609375	0.0196380615234375	0.02224333389945652	0.002291975350215517	0.0001549353966346154	0.24058795797413793	0.0001549353966346154	0.0059880437077702705
ad_fixed__90	0.2821531134136653	1.0	0.09990234375	0.444122314453125	0.5533185686383928	0.0035735099546370967	0.03295166015625	0.00028773716517857144	0.0001549353966346154	0.004923502604166667	0.0010845477764423077	0.22325375205592105
ad_random__90	0.6894407272338867	0.09990234375	1.0	0.7550001878004807	0.049998563878676475	0.0010845477764423077	0.012281464367378049	0.002291975350215517	0.0001549353966346154	0.012281464367378049	0.0004378609035326087	0.029415130615234375
ad_size__90	0.93988037109375	0.444122314453125	0.7550001878004807	1.0	0.0042724609375	0.014434814453125	0.004923502604166667	0.0001549353966346154	0.0001549353966346154	0.09990234375	0.0001549353966346154	0.008957712273848683
md_density__90	0.0042724609375	0.5533185686383928	0.049998563878676475	0.0042724609375	1.0	0.00028773716517857144	0.1695491245814732	0.02224333389945652	0.0001549353966346154	0.004923502604166667	0.0001549353966346154	0.056241548978365384
md_fixed__90	0.0196380615234375	0.0035735099546370967	0.0010845477764423077	0.014434814453125	0.00028773716517857144	1.0	0.00021201685855263156	0.0001549353966346154	0.0001549353966346154	0.4936641570060484	0.00021201685855263156	0.0028869628906250003
md_random__90	0.02224333389945652	0.03295166015625	0.012281464367378049	0.004923502604166667	0.1695491245814732	0.00021201685855263156	1.0	0.03295166015625	0.00021201685855263156	0.00021201685855263156	0.0010845477764423077	0.07182571123231132
md_size__90	0.002291975350215517	0.00028773716517857144	0.002291975350215517	0.0001549353966346154	0.02224333389945652	0.0001549353966346154	0.03295166015625	1.0	0.00021201685855263156	0.0004378609035326087	0.016862736191860465	0.4687049740650615
mse_density__90	0.0001549353966346154	0.0001549353966346154	0.0001549353966346154	0.0001549353966346154	0.0001549353966346154	0.0001549353966346154	0.00021201685855263156	0.00021201685855263156	1.0	0.0001549353966346154	0.02562697390292553	0.0001549353966346154
mse_fixed__90	0.24058795797413793	0.004923502604166667	0.012281464367378049	0.09990234375	0.004923502604166667	0.4936641570060484	0.00021201685855263156	0.0004378609035326087	0.0001549353966346154	1.0	0.00021201685855263156	0.010638897235576922
mse_random__90	0.0001549353966346154	0.0010845477764423077	0.0004378609035326087	0.0001549353966346154	0.0001549353966346154	0.00021201685855263156	0.0010845477764423077	0.016862736191860465	0.02562697390292553	0.00021201685855263156	1.0	0.0018649631076388888
mse_size__90	0.0059880437077702705	0.22325375205592105	0.029415130615234375	0.008957712273848683	0.056241548978365384	0.0028869628906250003	0.07182571123231132	0.4687049740650615	0.0001549353966346154	0.010638897235576922	0.0018649631076388888	1.0
