	brf_gmo	brf_gmo__nrlmf	brf_gso__nrlmf	brf_lmo	bxt_gmo	bxt_gmo__nrlmf	bxt_gmosa__nrlmf	bxt_gso__nrlmf
brf_gmo	1.0	3.715183423913044e-05	0.596588134765625	3.715183423913044e-05	3.715183423913044e-05	3.715183423913044e-05	3.715183423913044e-05	3.715183423913044e-05
brf_gmo__nrlmf	3.715183423913044e-05	1.0	3.715183423913044e-05	3.715183423913044e-05	3.715183423913044e-05	3.715183423913044e-05	3.715183423913044e-05	3.715183423913044e-05
brf_gso__nrlmf	0.596588134765625	3.715183423913044e-05	1.0	3.715183423913044e-05	3.715183423913044e-05	6.835937499999999e-05	3.715183423913044e-05	3.715183423913044e-05
brf_lmo	3.715183423913044e-05	3.715183423913044e-05	3.715183423913044e-05	1.0	0.0002300555889423077	3.715183423913044e-05	3.715183423913044e-05	3.715183423913044e-05
bxt_gmo	3.715183423913044e-05	3.715183423913044e-05	3.715183423913044e-05	0.0002300555889423077	1.0	3.715183423913044e-05	3.715183423913044e-05	6.835937499999999e-05
bxt_gmo__nrlmf	3.715183423913044e-05	3.715183423913044e-05	6.835937499999999e-05	3.715183423913044e-05	3.715183423913044e-05	1.0	3.715183423913044e-05	3.715183423913044e-05
bxt_gmosa__nrlmf	3.715183423913044e-05	3.715183423913044e-05	3.715183423913044e-05	3.715183423913044e-05	3.715183423913044e-05	3.715183423913044e-05	1.0	0.004335756655092593
bxt_gso__nrlmf	3.715183423913044e-05	3.715183423913044e-05	3.715183423913044e-05	3.715183423913044e-05	6.835937499999999e-05	3.715183423913044e-05	0.004335756655092593	1.0
