	ad_density__70	ad_fixed__70	ad_random__70	ad_size__70	md_density__70	md_fixed__70	md_random__70	md_size__70	mse_density__70	mse_fixed__70	mse_random__70	mse_size__70
ad_density__70	1.0	0.781951904296875	0.00434426700367647	0.00015493539663461538	6.103515625e-05	6.103515625e-05	6.103515625e-05	6.103515625e-05	6.103515625e-05	0.0006130052649456521	6.103515625e-05	6.103515625e-05
ad_fixed__70	0.781951904296875	1.0	0.0006130052649456521	0.0006130052649456521	6.103515625e-05	6.103515625e-05	6.103515625e-05	6.103515625e-05	6.103515625e-05	0.00281982421875	6.103515625e-05	6.103515625e-05
ad_random__70	0.00434426700367647	0.0006130052649456521	1.0	0.018603515625	6.103515625e-05	6.103515625e-05	6.103515625e-05	6.103515625e-05	6.103515625e-05	0.08268298132944915	6.103515625e-05	6.103515625e-05
ad_size__70	0.00015493539663461538	0.0006130052649456521	0.018603515625	1.0	0.00010887352195945947	6.103515625e-05	6.103515625e-05	6.103515625e-05	0.00010887352195945947	0.24611737651209675	0.00015493539663461538	0.00010887352195945947
md_density__70	6.103515625e-05	6.103515625e-05	6.103515625e-05	0.00010887352195945947	1.0	0.000797271728515625	0.0004684093386627907	0.016001383463541664	0.1131561779585041	0.00010887352195945947	0.025212969098772322	0.028904965049342105
md_fixed__70	6.103515625e-05	6.103515625e-05	6.103515625e-05	6.103515625e-05	0.000797271728515625	1.0	6.103515625e-05	6.103515625e-05	0.013681087853773586	6.103515625e-05	0.1131561779585041	0.009683462289663462
md_random__70	6.103515625e-05	6.103515625e-05	6.103515625e-05	6.103515625e-05	0.0004684093386627907	6.103515625e-05	1.0	0.5109043121337891	0.002260792012117347	6.103515625e-05	0.000335693359375	0.000245629287347561
md_size__70	6.103515625e-05	6.103515625e-05	6.103515625e-05	6.103515625e-05	0.016001383463541664	6.103515625e-05	0.5109043121337891	1.0	0.000245629287347561	6.103515625e-05	0.000797271728515625	6.103515625e-05
mse_density__70	6.103515625e-05	6.103515625e-05	6.103515625e-05	0.00010887352195945947	0.1131561779585041	0.013681087853773586	0.002260792012117347	0.000245629287347561	1.0	6.103515625e-05	0.05042345770474138	0.39333670479910715
mse_fixed__70	0.0006130052649456521	0.00281982421875	0.08268298132944915	0.24611737651209675	0.00010887352195945947	6.103515625e-05	6.103515625e-05	6.103515625e-05	6.103515625e-05	1.0	6.103515625e-05	6.103515625e-05
mse_random__70	6.103515625e-05	6.103515625e-05	6.103515625e-05	0.00015493539663461538	0.025212969098772322	0.1131561779585041	0.000335693359375	0.000797271728515625	0.05042345770474138	6.103515625e-05	1.0	0.781951904296875
mse_size__70	6.103515625e-05	6.103515625e-05	6.103515625e-05	0.00010887352195945947	0.028904965049342105	0.009683462289663462	0.000245629287347561	6.103515625e-05	0.39333670479910715	6.103515625e-05	0.781951904296875	1.0
