	ad_density__70	ad_fixed__70	ad_random__70	ad_size__70	md_density__70	md_fixed__70	md_random__70	md_size__70	mse_density__70	mse_fixed__70	mse_random__70	mse_size__70
ad_density__70	1.0	0.53294677734375	0.3783416748046875	0.2792573816636029	0.02508544921875	0.34393145586993246	0.393768310546875	0.15986463758680555	0.01007080078125	0.36331612723214285	0.2916056315104167	0.832400414251512
ad_fixed__70	0.53294677734375	1.0	0.2792573816636029	0.36331612723214285	0.0283660888671875	0.14641394981971154	0.5162544250488281	0.3783416748046875	0.02508544921875	0.393768310546875	0.36331612723214285	0.7429210734817218
ad_random__70	0.3783416748046875	0.2792573816636029	1.0	0.12142508370535715	0.06821289062500001	0.35779747596153844	0.256671142578125	0.18946996228448276	0.02508544921875	0.08671489514802631	0.12715480638586957	0.5162544250488281
ad_size__70	0.2792573816636029	0.36331612723214285	0.12142508370535715	1.0	0.12715480638586957	0.02508544921875	0.8022583007812499	0.9137779822716346	0.139312744140625	0.8171483090049342	0.8179168701171875	0.9137779822716346
md_density__70	0.02508544921875	0.0283660888671875	0.06821289062500001	0.12715480638586957	1.0	0.03191669170673077	0.07844034830729167	0.02508544921875	0.2916056315104167	0.35779747596153844	0.051792689732142856	0.12142508370535715
md_fixed__70	0.34393145586993246	0.14641394981971154	0.35779747596153844	0.02508544921875	0.03191669170673077	1.0	0.02508544921875	0.02508544921875	0.01007080078125	0.02508544921875	0.07527923583984375	0.174224853515625
md_random__70	0.393768310546875	0.5162544250488281	0.256671142578125	0.8022583007812499	0.07844034830729167	0.02508544921875	1.0	0.93988037109375	0.2761998330393145	0.8179168701171875	0.8171483090049342	0.6835111730238971
md_size__70	0.15986463758680555	0.3783416748046875	0.18946996228448276	0.9137779822716346	0.02508544921875	0.02508544921875	0.93988037109375	1.0	0.14641394981971154	0.9012247721354166	0.7726542154947916	0.53294677734375
mse_density__70	0.01007080078125	0.02508544921875	0.02508544921875	0.139312744140625	0.2916056315104167	0.01007080078125	0.2761998330393145	0.14641394981971154	1.0	0.2792573816636029	0.02508544921875	0.07844034830729167
mse_fixed__70	0.36331612723214285	0.393768310546875	0.08671489514802631	0.8171483090049342	0.35779747596153844	0.02508544921875	0.8179168701171875	0.9012247721354166	0.2792573816636029	1.0	0.7131676307091347	0.832400414251512
mse_random__70	0.2916056315104167	0.36331612723214285	0.12715480638586957	0.8179168701171875	0.051792689732142856	0.07527923583984375	0.8171483090049342	0.7726542154947916	0.02508544921875	0.7131676307091347	1.0	0.8179168701171875
mse_size__70	0.832400414251512	0.7429210734817218	0.5162544250488281	0.9137779822716346	0.12142508370535715	0.174224853515625	0.6835111730238971	0.53294677734375	0.07844034830729167	0.832400414251512	0.8179168701171875	1.0
