	bxt_gso	bxt_sgso	bxt_sgso_us
bxt_gso	1.0	0.032958984375	0.322509765625
bxt_sgso	0.032958984375	1.0	0.057952880859375
bxt_sgso_us	0.322509765625	0.057952880859375	1.0
