	bxt_gso	bxt_sgso	bxt_sgso_us
bxt_gso	1.0	0.033538818359375	0.000274658203125
bxt_sgso	0.033538818359375	1.0	0.0015106201171875
bxt_sgso_us	0.000274658203125	0.0015106201171875	1.0
