	bxt_gso	bxt_sgso	bxt_sgso_us
bxt_gso	1.0	0.820892333984375	0.057952880859375
bxt_sgso	0.820892333984375	1.0	9.1552734375e-05
bxt_sgso_us	0.057952880859375	9.1552734375e-05	1.0
