	bxt_gso	bxt_sgso	bxt_sgso_us
bxt_gso	1.0	0.0980987548828125	0.0980987548828125
bxt_sgso	0.0980987548828125	1.0	0.104583740234375
bxt_sgso_us	0.0980987548828125	0.104583740234375	1.0
