	bxt_gso	bxt_sgso	bxt_sgso_us
bxt_gso	1.0	0.0015106201171875	0.010986328125
bxt_sgso	0.0015106201171875	1.0	0.00128173828125
bxt_sgso_us	0.010986328125	0.00128173828125	1.0
