	brf_gmo	brf_gmosa	brf_gso	brf_lmo	brf_lso	brf_sgso	brf_sgso_us	bxt_gmosa	bxt_gso	bxt_lmo	bxt_lso	bxt_sgso	bxt_sgso_us
brf_gmo	1.0	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05
brf_gmosa	3.9022476946721314e-05	1.0	3.9022476946721314e-05	0.0005375031502016129	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05
brf_gso	3.9022476946721314e-05	3.9022476946721314e-05	1.0	0.201141357421875	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05
brf_lmo	3.9022476946721314e-05	0.0005375031502016129	0.201141357421875	1.0	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05
brf_lso	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	1.0	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05
brf_sgso	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	1.0	3.9022476946721314e-05	0.0006184617470859246	0.0006184617470859246	0.0006184617470859246	0.0006184617470859246	0.0006184617470859246	3.9022476946721314e-05
brf_sgso_us	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	1.0	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05
bxt_gmosa	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	0.0006184617470859246	3.9022476946721314e-05	1.0	1.0	1.0	1.0	1.0	3.9022476946721314e-05
bxt_gso	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	0.0006184617470859246	3.9022476946721314e-05	1.0	1.0	1.0	1.0	1.0	3.9022476946721314e-05
bxt_lmo	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	0.0006184617470859246	3.9022476946721314e-05	1.0	1.0	1.0	1.0	1.0	3.9022476946721314e-05
bxt_lso	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	0.0006184617470859246	3.9022476946721314e-05	1.0	1.0	1.0	1.0	1.0	3.9022476946721314e-05
bxt_sgso	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	0.0006184617470859246	3.9022476946721314e-05	1.0	1.0	1.0	1.0	1.0	3.9022476946721314e-05
bxt_sgso_us	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	3.9022476946721314e-05	1.0
