	brf_gmo	brf_gmosa	brf_gso	brf_lmo	brf_lso	brf_sgso	brf_sgso_us	bxt_gmosa	bxt_gso	bxt_lmo	bxt_lso	bxt_sgso	bxt_sgso_us
brf_gmo	1.0	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	0.007429643110795455	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	0.7532174246651785
brf_gmosa	4.491266214622641e-05	1.0	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	0.11489481321522887	0.00012751988002232144	4.491266214622641e-05	0.6861419677734375	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05
brf_gso	4.491266214622641e-05	4.491266214622641e-05	1.0	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	0.006285667419433594	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	0.06520146908967392
brf_lmo	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	1.0	0.0009918212890625	4.491266214622641e-05	0.007429643110795455	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	0.2695036587649829
brf_lso	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	0.0009918212890625	1.0	4.491266214622641e-05	0.010693905958488807	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	0.08236083984374999
brf_sgso	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	1.0	0.006285667419433594	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	0.25046793619791663
brf_sgso_us	0.007429643110795455	0.11489481321522887	0.006285667419433594	0.007429643110795455	0.010693905958488807	0.006285667419433594	1.0	0.004223239037298388	0.002731573386270492	0.06520146908967392	4.491266214622641e-05	0.0007797767376077585	0.0005846525493421053
bxt_gmosa	4.491266214622641e-05	0.00012751988002232144	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	0.004223239037298388	1.0	0.93988037109375	0.0009918212890625	4.491266214622641e-05	0.5567173313450169	4.491266214622641e-05
bxt_gso	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	0.002731573386270492	0.93988037109375	1.0	8.655894886363635e-05	4.491266214622641e-05	0.584365234375	4.491266214622641e-05
bxt_lmo	4.491266214622641e-05	0.6861419677734375	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	0.06520146908967392	0.0009918212890625	8.655894886363635e-05	1.0	4.491266214622641e-05	8.655894886363635e-05	4.491266214622641e-05
bxt_lso	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	1.0	4.491266214622641e-05	4.491266214622641e-05
bxt_sgso	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	0.0007797767376077585	0.5567173313450169	0.584365234375	8.655894886363635e-05	4.491266214622641e-05	1.0	4.491266214622641e-05
bxt_sgso_us	0.7532174246651785	4.491266214622641e-05	0.06520146908967392	0.2695036587649829	0.08236083984374999	0.25046793619791663	0.0005846525493421053	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	4.491266214622641e-05	1.0
