	brf_gmo	brf_gmosa	brf_gso	brf_lmo	brf_lso	brf_sgso	brf_sgso_us	bxt_gmosa	bxt_gso	bxt_lmo	bxt_lso	bxt_sgso	bxt_sgso_us
brf_gmo	1.0	0.11023691538217906	7.213245738636364e-05	3.8393082157258064e-05	3.8393082157258064e-05	0.1799685829564145	3.8393082157258064e-05	7.213245738636364e-05	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	0.0014622279575892856	3.8393082157258064e-05
brf_gmosa	0.11023691538217906	1.0	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	0.19531408532873376	3.8393082157258064e-05	0.00017502728630514706	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	7.213245738636364e-05	3.8393082157258064e-05
brf_gso	7.213245738636364e-05	3.8393082157258064e-05	1.0	3.8393082157258064e-05	0.013988756153681507	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	0.004529317220052083	3.8393082157258064e-05	3.8393082157258064e-05	0.003687898877640845	3.8393082157258064e-05
brf_lmo	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	1.0	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05
brf_lso	3.8393082157258064e-05	3.8393082157258064e-05	0.013988756153681507	3.8393082157258064e-05	1.0	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	7.213245738636364e-05	3.8393082157258064e-05	0.433197021484375	0.00010658378031716419	3.8393082157258064e-05
brf_sgso	0.1799685829564145	0.19531408532873376	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	1.0	3.8393082157258064e-05	0.00024148692255434784	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05
brf_sgso_us	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	1.0	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05
bxt_gmosa	7.213245738636364e-05	0.00017502728630514706	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	0.00024148692255434784	3.8393082157258064e-05	1.0	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05
bxt_gso	3.8393082157258064e-05	3.8393082157258064e-05	0.004529317220052083	3.8393082157258064e-05	7.213245738636364e-05	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	1.0	3.8393082157258064e-05	3.8393082157258064e-05	0.1799685829564145	3.8393082157258064e-05
bxt_lmo	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	1.0	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05
bxt_lso	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	0.433197021484375	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	1.0	3.8393082157258064e-05	3.8393082157258064e-05
bxt_sgso	0.0014622279575892856	7.213245738636364e-05	0.003687898877640845	3.8393082157258064e-05	0.00010658378031716419	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	0.1799685829564145	3.8393082157258064e-05	3.8393082157258064e-05	1.0	3.8393082157258064e-05
bxt_sgso_us	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	3.8393082157258064e-05	1.0
