	brf_gmo	brf_gmosa	brf_gso	brf_lmo	brf_lso	brf_sgso	brf_sgso_us	bxt_gmosa	bxt_gso	bxt_lmo	bxt_lso	bxt_sgso	bxt_sgso_us
brf_gmo	1.0	0.001650902532762097	4.250662667410714e-05	0.001650902532762097	0.007429643110795455	4.250662667410714e-05	4.250662667410714e-05	0.0941109035326087	0.17473935409330987	4.250662667410714e-05	0.00322265625	0.482294921875	4.250662667410714e-05
brf_gmosa	0.001650902532762097	1.0	4.250662667410714e-05	0.17473935409330987	4.250662667410714e-05	4.250662667410714e-05	4.250662667410714e-05	8.208176185344828e-05	4.250662667410714e-05	4.250662667410714e-05	0.3493855794270833	0.00012103581832627119	4.250662667410714e-05
brf_gso	4.250662667410714e-05	4.250662667410714e-05	1.0	4.250662667410714e-05	4.250662667410714e-05	4.250662667410714e-05	4.250662667410714e-05	4.250662667410714e-05	4.250662667410714e-05	4.250662667410714e-05	4.250662667410714e-05	4.250662667410714e-05	4.250662667410714e-05
brf_lmo	0.001650902532762097	0.17473935409330987	4.250662667410714e-05	1.0	4.250662667410714e-05	4.250662667410714e-05	4.250662667410714e-05	4.250662667410714e-05	4.250662667410714e-05	4.250662667410714e-05	0.9116203010856331	4.250662667410714e-05	4.250662667410714e-05
brf_lso	0.007429643110795455	4.250662667410714e-05	4.250662667410714e-05	4.250662667410714e-05	1.0	4.250662667410714e-05	4.250662667410714e-05	1.0	0.03847099752987132	4.250662667410714e-05	4.250662667410714e-05	0.0026035308837890625	4.250662667410714e-05
brf_sgso	4.250662667410714e-05	4.250662667410714e-05	4.250662667410714e-05	4.250662667410714e-05	4.250662667410714e-05	1.0	4.250662667410714e-05	0.0026035308837890625	4.250662667410714e-05	4.250662667410714e-05	4.250662667410714e-05	4.250662667410714e-05	4.250662667410714e-05
brf_sgso_us	4.250662667410714e-05	4.250662667410714e-05	4.250662667410714e-05	4.250662667410714e-05	4.250662667410714e-05	4.250662667410714e-05	1.0	4.250662667410714e-05	4.250662667410714e-05	4.250662667410714e-05	4.250662667410714e-05	4.250662667410714e-05	0.03375153043376866
bxt_gmosa	0.0941109035326087	8.208176185344828e-05	4.250662667410714e-05	4.250662667410714e-05	1.0	0.0026035308837890625	4.250662667410714e-05	1.0	0.4011740488548801	4.250662667410714e-05	0.0001983642578125	0.45661307669974666	4.250662667410714e-05
bxt_gso	0.17473935409330987	4.250662667410714e-05	4.250662667410714e-05	4.250662667410714e-05	0.03847099752987132	4.250662667410714e-05	4.250662667410714e-05	0.4011740488548801	1.0	4.250662667410714e-05	4.250662667410714e-05	0.5420668752569902	4.250662667410714e-05
bxt_lmo	4.250662667410714e-05	4.250662667410714e-05	4.250662667410714e-05	4.250662667410714e-05	4.250662667410714e-05	4.250662667410714e-05	4.250662667410714e-05	4.250662667410714e-05	4.250662667410714e-05	1.0	4.250662667410714e-05	4.250662667410714e-05	4.250662667410714e-05
bxt_lso	0.00322265625	0.3493855794270833	4.250662667410714e-05	0.9116203010856331	4.250662667410714e-05	4.250662667410714e-05	4.250662667410714e-05	0.0001983642578125	4.250662667410714e-05	4.250662667410714e-05	1.0	8.208176185344828e-05	4.250662667410714e-05
bxt_sgso	0.482294921875	0.00012103581832627119	4.250662667410714e-05	4.250662667410714e-05	0.0026035308837890625	4.250662667410714e-05	4.250662667410714e-05	0.45661307669974666	0.5420668752569902	4.250662667410714e-05	8.208176185344828e-05	1.0	4.250662667410714e-05
bxt_sgso_us	4.250662667410714e-05	4.250662667410714e-05	4.250662667410714e-05	4.250662667410714e-05	4.250662667410714e-05	4.250662667410714e-05	0.03375153043376866	4.250662667410714e-05	4.250662667410714e-05	4.250662667410714e-05	4.250662667410714e-05	4.250662667410714e-05	1.0
