	brf_gmo	brf_gmosa	brf_gso	brf_lmo	brf_lso	brf_sgso	brf_sgso_us	bxt_gmosa	bxt_gso	bxt_lmo	bxt_lso	bxt_sgso	bxt_sgso_us
brf_gmo	1.0	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05
brf_gmosa	4.034527277542373e-05	1.0	0.18996683756510416	4.034527277542373e-05	4.034527277542373e-05	0.008881981693097016	4.034527277542373e-05	0.017525050951086956	1.0	4.034527277542373e-05	4.034527277542373e-05	0.3957527779244088	4.034527277542373e-05
brf_gso	4.034527277542373e-05	0.18996683756510416	1.0	4.034527277542373e-05	4.034527277542373e-05	0.00011335100446428572	4.034527277542373e-05	0.015017341164981617	0.482294921875	7.678616431451613e-05	4.034527277542373e-05	0.2470368685787671	4.034527277542373e-05
brf_lmo	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	1.0	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05
brf_lso	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	1.0	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05
brf_sgso	4.034527277542373e-05	0.008881981693097016	0.00011335100446428572	4.034527277542373e-05	4.034527277542373e-05	1.0	4.034527277542373e-05	0.792107123833198	0.001983642578125	7.678616431451613e-05	4.034527277542373e-05	0.0003719329833984375	4.034527277542373e-05
brf_sgso_us	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	1.0	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	7.678616431451613e-05
bxt_gmosa	4.034527277542373e-05	0.017525050951086956	0.015017341164981617	4.034527277542373e-05	4.034527277542373e-05	0.792107123833198	4.034527277542373e-05	1.0	0.0812008280149648	4.034527277542373e-05	4.034527277542373e-05	0.07287336077008928	4.034527277542373e-05
bxt_gso	4.034527277542373e-05	1.0	0.482294921875	4.034527277542373e-05	4.034527277542373e-05	0.001983642578125	4.034527277542373e-05	0.0812008280149648	1.0	4.034527277542373e-05	4.034527277542373e-05	0.5420668752569902	4.034527277542373e-05
bxt_lmo	4.034527277542373e-05	4.034527277542373e-05	7.678616431451613e-05	4.034527277542373e-05	4.034527277542373e-05	7.678616431451613e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	1.0	0.0015747070312499998	4.034527277542373e-05	4.034527277542373e-05
bxt_lso	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	0.0015747070312499998	1.0	4.034527277542373e-05	4.034527277542373e-05
bxt_sgso	4.034527277542373e-05	0.3957527779244088	0.2470368685787671	4.034527277542373e-05	4.034527277542373e-05	0.0003719329833984375	4.034527277542373e-05	0.07287336077008928	0.5420668752569902	4.034527277542373e-05	4.034527277542373e-05	1.0	4.034527277542373e-05
bxt_sgso_us	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	7.678616431451613e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	4.034527277542373e-05	1.0
