	brf_gmo	brf_gmosa	brf_gso	brf_lmo	brf_lso	brf_sgso	brf_sgso_us	bxt_gmosa	bxt_gso	bxt_lmo	bxt_lso	bxt_sgso	bxt_sgso_us
brf_gmo	1.0	0.000655464504076087	4.176089638157895e-05	0.013988756153681507	0.0014416331976232395	0.0003552792677238806	4.176089638157895e-05	4.176089638157895e-05	0.979949951171875	7.804495389344263e-05	4.176089638157895e-05	0.648807726408306	4.176089638157895e-05
brf_gmosa	0.000655464504076087	1.0	4.176089638157895e-05	0.00019196541078629034	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	7.804495389344263e-05	4.176089638157895e-05
brf_gso	4.176089638157895e-05	4.176089638157895e-05	1.0	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05
brf_lmo	0.013988756153681507	0.00019196541078629034	4.176089638157895e-05	1.0	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	0.0003552792677238806	4.176089638157895e-05	4.176089638157895e-05	0.00026035308837890625	4.176089638157895e-05
brf_lso	0.0014416331976232395	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	1.0	0.28542236328125	4.176089638157895e-05	4.176089638157895e-05	0.00026035308837890625	0.013988756153681507	4.176089638157895e-05	0.0004900764016544118	4.176089638157895e-05
brf_sgso	0.0003552792677238806	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	0.28542236328125	1.0	4.176089638157895e-05	4.176089638157895e-05	0.0003552792677238806	0.16765532622466217	4.176089638157895e-05	0.0011221749441964286	4.176089638157895e-05
brf_sgso_us	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	1.0	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05
bxt_gmosa	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	1.0	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05
bxt_gso	0.979949951171875	4.176089638157895e-05	4.176089638157895e-05	0.0003552792677238806	0.00026035308837890625	0.0003552792677238806	4.176089638157895e-05	4.176089638157895e-05	1.0	7.804495389344263e-05	4.176089638157895e-05	0.6772310331270291	4.176089638157895e-05
bxt_lmo	7.804495389344263e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	0.013988756153681507	0.16765532622466217	4.176089638157895e-05	4.176089638157895e-05	7.804495389344263e-05	1.0	4.176089638157895e-05	7.804495389344263e-05	4.176089638157895e-05
bxt_lso	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	1.0	4.176089638157895e-05	4.176089638157895e-05
bxt_sgso	0.648807726408306	7.804495389344263e-05	4.176089638157895e-05	0.00026035308837890625	0.0004900764016544118	0.0011221749441964286	4.176089638157895e-05	4.176089638157895e-05	0.6772310331270291	7.804495389344263e-05	4.176089638157895e-05	1.0	4.176089638157895e-05
bxt_sgso_us	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	4.176089638157895e-05	1.0
