	bxt_gmo	bxt_gmosa	bxt_gso	bxt_gso_1k	bxt_gso__nrlmf	bxt_lmo	bxt_lmo__nrlmf	bxt_lso	bxt_lso__nrlmf
bxt_gmo	1.0	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05
bxt_gmosa	4.225510817307692e-05	1.0	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	0.00010986328124999999	4.225510817307692e-05	0.000171661376953125	4.225510817307692e-05
bxt_gso	4.225510817307692e-05	4.225510817307692e-05	1.0	4.225510817307692e-05	4.225510817307692e-05	7.57677801724138e-05	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05
bxt_gso_1k	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	1.0	0.000171661376953125	4.225510817307692e-05	7.57677801724138e-05	4.225510817307692e-05	0.005304827008928571
bxt_gso__nrlmf	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	0.000171661376953125	1.0	4.225510817307692e-05	0.005304827008928571	4.225510817307692e-05	0.0023304332386363635
bxt_lmo	4.225510817307692e-05	0.00010986328124999999	7.57677801724138e-05	4.225510817307692e-05	4.225510817307692e-05	1.0	4.225510817307692e-05	0.033538818359375	4.225510817307692e-05
bxt_lmo__nrlmf	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	7.57677801724138e-05	0.005304827008928571	4.225510817307692e-05	1.0	4.225510817307692e-05	7.57677801724138e-05
bxt_lso	4.225510817307692e-05	0.000171661376953125	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	0.033538818359375	4.225510817307692e-05	1.0	4.225510817307692e-05
bxt_lso__nrlmf	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	0.005304827008928571	0.0023304332386363635	4.225510817307692e-05	7.57677801724138e-05	4.225510817307692e-05	1.0
