	bxt_gmo	bxt_gmosa	bxt_gso	bxt_gso_1k	bxt_gso__nrlmf	bxt_lmo	bxt_lmo__nrlmf	bxt_lso	bxt_lso__nrlmf
bxt_gmo	1.0	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	7.087953629032257e-05	3.78838900862069e-05	0.00972613166360294	3.78838900862069e-05	0.00048065185546875
bxt_gmosa	3.78838900862069e-05	1.0	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05
bxt_gso	3.78838900862069e-05	3.78838900862069e-05	1.0	7.087953629032257e-05	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	0.0010986328125	3.78838900862069e-05
bxt_gso_1k	3.78838900862069e-05	3.78838900862069e-05	7.087953629032257e-05	1.0	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	0.274444580078125	3.78838900862069e-05
bxt_gso__nrlmf	7.087953629032257e-05	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	1.0	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	0.23780691964285713
bxt_lmo	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	1.0	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05
bxt_lmo__nrlmf	0.00972613166360294	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	1.0	3.78838900862069e-05	3.78838900862069e-05
bxt_lso	3.78838900862069e-05	3.78838900862069e-05	0.0010986328125	0.274444580078125	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	1.0	3.78838900862069e-05
bxt_lso__nrlmf	0.00048065185546875	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	0.23780691964285713	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	1.0
