	bxt_gmo	bxt_gmosa	bxt_gso	bxt_gso_1k	bxt_gso__nrlmf	bxt_lmo	bxt_lmo__nrlmf	bxt_lso	bxt_lso__nrlmf
bxt_gmo	1.0	0.0040283203125	0.0001373291015625	0.0001373291015625	0.002083613954741379	0.00054931640625	0.00054931640625	0.00707244873046875	0.000640869140625
bxt_gmosa	0.0040283203125	1.0	0.0001373291015625	0.0001373291015625	0.0008028470552884615	0.0012948172433035715	0.00020599365234375	0.49542236328125	0.000640869140625
bxt_gso	0.0001373291015625	0.0001373291015625	1.0	0.00707244873046875	0.00020599365234375	0.00018310546875	0.0001373291015625	0.00018310546875	0.00020599365234375
bxt_gso_1k	0.0001373291015625	0.0001373291015625	0.00707244873046875	1.0	0.00020599365234375	0.0001373291015625	0.0001373291015625	0.0001373291015625	0.00018310546875
bxt_gso__nrlmf	0.002083613954741379	0.0008028470552884615	0.00020599365234375	0.00020599365234375	1.0	0.00042724609375	0.44557407924107145	0.0008028470552884615	0.07134454900568182
bxt_lmo	0.00054931640625	0.0012948172433035715	0.00018310546875	0.0001373291015625	0.00042724609375	1.0	0.00018310546875	0.0012948172433035715	0.000640869140625
bxt_lmo__nrlmf	0.00054931640625	0.00020599365234375	0.0001373291015625	0.0001373291015625	0.44557407924107145	0.00018310546875	1.0	0.00042724609375	0.09894157858455882
bxt_lso	0.00707244873046875	0.49542236328125	0.00018310546875	0.0001373291015625	0.0008028470552884615	0.0012948172433035715	0.00042724609375	1.0	0.000640869140625
bxt_lso__nrlmf	0.000640869140625	0.000640869140625	0.00020599365234375	0.00018310546875	0.07134454900568182	0.000640869140625	0.09894157858455882	0.000640869140625	1.0
