	ad_density	ad_fixed	ad_random	ad_size	md_density	md_fixed	md_random	md_size	mse_density	mse_fixed	mse_random	mse_size
ad_density	1.0	0.5886462983630952	0.979949951171875	0.00434426700367647	4.1961669921875e-05	0.1305107504634534	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	0.9137779822716346	4.1961669921875e-05	4.1961669921875e-05
ad_fixed	0.5886462983630952	1.0	0.4687049740650615	0.007979172926682692	4.1961669921875e-05	0.192889404296875	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	0.5622430616809475	4.1961669921875e-05	4.1961669921875e-05
ad_random	0.979949951171875	0.4687049740650615	1.0	0.034168788364955356	4.1961669921875e-05	0.06678531044407894	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	0.8465452194213867	4.1961669921875e-05	4.1961669921875e-05
ad_size	0.00434426700367647	0.007979172926682692	0.034168788364955356	1.0	4.1961669921875e-05	0.013427734375	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	0.09473498114224138	4.1961669921875e-05	4.1961669921875e-05
md_density	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	1.0	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	0.018603515625	4.1961669921875e-05
md_fixed	0.1305107504634534	0.192889404296875	0.06678531044407894	0.013427734375	4.1961669921875e-05	1.0	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	0.013427734375	4.1961669921875e-05	4.1961669921875e-05
md_random	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	1.0	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	0.00020552654655612245
md_size	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	1.0	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	0.0007653808593750001
mse_density	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	1.0	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05
mse_fixed	0.9137779822716346	0.5622430616809475	0.8465452194213867	0.09473498114224138	4.1961669921875e-05	0.013427734375	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	1.0	4.1961669921875e-05	4.1961669921875e-05
mse_random	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	0.018603515625	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	1.0	4.1961669921875e-05
mse_size	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	0.00020552654655612245	0.0007653808593750001	4.1961669921875e-05	4.1961669921875e-05	4.1961669921875e-05	1.0
