	bxt_gso	bxt_sgso	bxt_sgso_us
bxt_gso	1.0	0.93988037109375	0.743133544921875
bxt_sgso	0.93988037109375	1.0	0.743133544921875
bxt_sgso_us	0.743133544921875	0.743133544921875	1.0
