	bxt_gso	bxt_sgso	bxt_sgso_us
bxt_gso	1.0	0.1945953369140625	0.596588134765625
bxt_sgso	0.1945953369140625	1.0	0.1945953369140625
bxt_sgso_us	0.596588134765625	0.1945953369140625	1.0
