	bxt_gso	bxt_sgso	bxt_sgso_us
bxt_gso	1.0	0.668548583984375	0.0196380615234375
bxt_sgso	0.668548583984375	1.0	0.00128173828125
bxt_sgso_us	0.0196380615234375	0.00128173828125	1.0
