	bxt_gso	bxt_sgso	bxt_sgso_us
bxt_gso	1.0	0.17535400390625	0.17535400390625
bxt_sgso	0.17535400390625	1.0	0.07489013671875
bxt_sgso_us	0.17535400390625	0.07489013671875	1.0
