	bxt_gso	bxt_sgso	bxt_sgso_us
bxt_gso	1.0	0.015472412109375	0.02899169921875
bxt_sgso	0.015472412109375	1.0	0.02899169921875
bxt_sgso_us	0.02899169921875	0.02899169921875	1.0
