	bxt_gso	bxt_sgso	bxt_sgso_us
bxt_gso	1.0	0.289215087890625	0.289215087890625
bxt_sgso	0.289215087890625	1.0	0.348388671875
bxt_sgso_us	0.289215087890625	0.348388671875	1.0
