	bxt_gmo	bxt_gmosa	bxt_gso	bxt_gso_1k__nrlmf	bxt_gso__nrlmf	bxt_lmo	bxt_lmo__nrlmf	bxt_lso	bxt_lso__nrlmf
bxt_gmo	1.0	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05	7.57677801724138e-05	4.0690104166666664e-05	0.000240325927734375	4.0690104166666664e-05	4.0690104166666664e-05
bxt_gmosa	4.0690104166666664e-05	1.0	0.00010631930443548387	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05	0.01824951171875	4.0690104166666664e-05
bxt_gso	4.0690104166666664e-05	0.00010631930443548387	1.0	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05
bxt_gso_1k__nrlmf	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05	1.0	0.0094482421875	7.57677801724138e-05	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05
bxt_gso__nrlmf	7.57677801724138e-05	4.0690104166666664e-05	4.0690104166666664e-05	0.0094482421875	1.0	0.00010631930443548387	4.0690104166666664e-05	4.0690104166666664e-05	0.0006325461647727273
bxt_lmo	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05	7.57677801724138e-05	0.00010631930443548387	1.0	4.0690104166666664e-05	4.0690104166666664e-05	0.0022618910845588237
bxt_lmo__nrlmf	0.000240325927734375	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05	1.0	4.0690104166666664e-05	4.0690104166666664e-05
bxt_lso	4.0690104166666664e-05	0.01824951171875	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05	1.0	4.0690104166666664e-05
bxt_lso__nrlmf	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05	0.0006325461647727273	0.0022618910845588237	4.0690104166666664e-05	4.0690104166666664e-05	1.0
