	bxt_gmo	bxt_gmo__nrlmf	bxt_gmosa	bxt_gmosa__nrlmf	bxt_gso	bxt_gso__nrlmf	bxt_lmo	bxt_lmo__nrlmf
bxt_gmo	1.0	5.0264246323529416e-05	5.0264246323529416e-05	8.994654605263157e-05	5.0264246323529416e-05	5.0264246323529416e-05	5.0264246323529416e-05	5.0264246323529416e-05
bxt_gmo__nrlmf	5.0264246323529416e-05	1.0	5.0264246323529416e-05	5.0264246323529416e-05	5.0264246323529416e-05	5.0264246323529416e-05	5.0264246323529416e-05	5.0264246323529416e-05
bxt_gmosa	5.0264246323529416e-05	5.0264246323529416e-05	1.0	5.0264246323529416e-05	8.994654605263157e-05	5.0264246323529416e-05	0.010172526041666666	5.0264246323529416e-05
bxt_gmosa__nrlmf	8.994654605263157e-05	5.0264246323529416e-05	5.0264246323529416e-05	1.0	0.023226651278409092	0.3893636067708333	0.0732470703125	0.029123942057291668
bxt_gso	5.0264246323529416e-05	5.0264246323529416e-05	8.994654605263157e-05	0.023226651278409092	1.0	5.0264246323529416e-05	0.08965594951923077	5.0264246323529416e-05
bxt_gso__nrlmf	5.0264246323529416e-05	5.0264246323529416e-05	5.0264246323529416e-05	0.3893636067708333	5.0264246323529416e-05	1.0	0.029123942057291668	0.781951904296875
bxt_lmo	5.0264246323529416e-05	5.0264246323529416e-05	0.010172526041666666	0.0732470703125	0.08965594951923077	0.029123942057291668	1.0	0.0008117675781249999
bxt_lmo__nrlmf	5.0264246323529416e-05	5.0264246323529416e-05	5.0264246323529416e-05	0.029123942057291668	5.0264246323529416e-05	0.781951904296875	0.0008117675781249999	1.0
