	bxt_gmo	bxt_gmosa	bxt_gso	bxt_gso_1k__nrlmf	bxt_gso__nrlmf	bxt_lmo	bxt_lmo__nrlmf	bxt_lso	bxt_lso__nrlmf
bxt_gmo	1.0	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	7.57677801724138e-05	4.225510817307692e-05	4.225510817307692e-05
bxt_gmosa	4.225510817307692e-05	1.0	0.002843520220588235	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	7.57677801724138e-05	4.225510817307692e-05
bxt_gso	4.225510817307692e-05	0.002843520220588235	1.0	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	0.0004961567540322581	4.225510817307692e-05
bxt_gso_1k__nrlmf	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	1.0	0.002843520220588235	0.007374583844026158	4.225510817307692e-05	4.225510817307692e-05	7.57677801724138e-05
bxt_gso__nrlmf	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	0.002843520220588235	1.0	0.001476287841796875	4.225510817307692e-05	4.225510817307692e-05	0.0004961567540322581
bxt_lmo	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	0.007374583844026158	0.001476287841796875	1.0	4.225510817307692e-05	4.225510817307692e-05	0.21142578125
bxt_lmo__nrlmf	7.57677801724138e-05	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	1.0	4.225510817307692e-05	4.225510817307692e-05
bxt_lso	4.225510817307692e-05	7.57677801724138e-05	0.0004961567540322581	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	1.0	4.225510817307692e-05
bxt_lso__nrlmf	4.225510817307692e-05	4.225510817307692e-05	4.225510817307692e-05	7.57677801724138e-05	0.0004961567540322581	0.21142578125	4.225510817307692e-05	4.225510817307692e-05	1.0
