	bxt_gmo	bxt_gmosa	bxt_gso	bxt_gso_1k__nrlmf	bxt_gso__nrlmf	bxt_lmo	bxt_lmo__nrlmf	bxt_lso	bxt_lso__nrlmf
bxt_gmo	1.0	4.993785511363636e-05	4.993785511363636e-05	0.0001220703125	8.7890625e-05	4.993785511363636e-05	0.5245648552389706	4.993785511363636e-05	8.7890625e-05
bxt_gmosa	4.993785511363636e-05	1.0	0.6502336774553572	4.993785511363636e-05	4.993785511363636e-05	4.993785511363636e-05	4.993785511363636e-05	4.993785511363636e-05	4.993785511363636e-05
bxt_gso	4.993785511363636e-05	0.6502336774553572	1.0	4.993785511363636e-05	4.993785511363636e-05	4.993785511363636e-05	4.993785511363636e-05	0.000274658203125	4.993785511363636e-05
bxt_gso_1k__nrlmf	0.0001220703125	4.993785511363636e-05	4.993785511363636e-05	1.0	0.5059037642045455	0.0075439453125	0.0001220703125	4.993785511363636e-05	0.21691131591796875
bxt_gso__nrlmf	8.7890625e-05	4.993785511363636e-05	4.993785511363636e-05	0.5059037642045455	1.0	0.004167227909482758	4.993785511363636e-05	4.993785511363636e-05	0.781951904296875
bxt_lmo	4.993785511363636e-05	4.993785511363636e-05	4.993785511363636e-05	0.0075439453125	0.004167227909482758	1.0	4.993785511363636e-05	4.993785511363636e-05	0.010667370211693547
bxt_lmo__nrlmf	0.5245648552389706	4.993785511363636e-05	4.993785511363636e-05	0.0001220703125	4.993785511363636e-05	4.993785511363636e-05	1.0	4.993785511363636e-05	8.7890625e-05
bxt_lso	4.993785511363636e-05	4.993785511363636e-05	0.000274658203125	4.993785511363636e-05	4.993785511363636e-05	4.993785511363636e-05	4.993785511363636e-05	1.0	4.993785511363636e-05
bxt_lso__nrlmf	8.7890625e-05	4.993785511363636e-05	4.993785511363636e-05	0.21691131591796875	0.781951904296875	0.010667370211693547	8.7890625e-05	4.993785511363636e-05	1.0
