	bxt_gmo	bxt_gmosa	bxt_gso	bxt_gso_1k__nrlmf	bxt_gso__nrlmf	bxt_lmo	bxt_lmo__nrlmf	bxt_lso	bxt_lso__nrlmf
bxt_gmo	1.0	6.103515625e-05	6.103515625e-05	6.103515625e-05	6.103515625e-05	6.103515625e-05	6.103515625e-05	6.103515625e-05	6.103515625e-05
bxt_gmosa	6.103515625e-05	1.0	9.987571022727272e-05	6.103515625e-05	6.103515625e-05	0.009809221540178572	6.103515625e-05	0.24480124080882354	0.018603515625
bxt_gso	6.103515625e-05	9.987571022727272e-05	1.0	0.00047766644021739137	6.103515625e-05	0.0908203125	6.103515625e-05	9.987571022727272e-05	0.820892333984375
bxt_gso_1k__nrlmf	6.103515625e-05	6.103515625e-05	0.00047766644021739137	1.0	0.004475911458333333	0.0908203125	0.0008028470552884615	6.103515625e-05	9.987571022727272e-05
bxt_gso__nrlmf	6.103515625e-05	6.103515625e-05	6.103515625e-05	0.004475911458333333	1.0	0.028989730342741934	0.8042933872767857	6.103515625e-05	6.103515625e-05
bxt_lmo	6.103515625e-05	0.009809221540178572	0.0908203125	0.0908203125	0.028989730342741934	1.0	0.0008028470552884615	9.987571022727272e-05	0.01625218884698276
bxt_lmo__nrlmf	6.103515625e-05	6.103515625e-05	6.103515625e-05	0.0008028470552884615	0.8042933872767857	0.0008028470552884615	1.0	6.103515625e-05	6.103515625e-05
bxt_lso	6.103515625e-05	0.24480124080882354	9.987571022727272e-05	6.103515625e-05	6.103515625e-05	9.987571022727272e-05	6.103515625e-05	1.0	0.000640869140625
bxt_lso__nrlmf	6.103515625e-05	0.018603515625	0.820892333984375	9.987571022727272e-05	6.103515625e-05	0.01625218884698276	6.103515625e-05	0.000640869140625	1.0
