	bxt_gmo	bxt_gmosa	bxt_gso	bxt_lmo	bxt_lso	bxt_sgso_us
bxt_gmo	1.0	0.00013078962053571428	0.00013078962053571428	0.0009663899739583334	0.0019683837890625	9.1552734375e-05
bxt_gmosa	0.00013078962053571428	1.0	0.019378662109375	0.000171661376953125	0.0036621093750000004	9.1552734375e-05
bxt_gso	0.00013078962053571428	0.019378662109375	1.0	0.4637451171875	0.149688720703125	9.1552734375e-05
bxt_lmo	0.0009663899739583334	0.000171661376953125	0.4637451171875	1.0	0.4637451171875	9.1552734375e-05
bxt_lso	0.0019683837890625	0.0036621093750000004	0.149688720703125	0.4637451171875	1.0	9.1552734375e-05
bxt_sgso_us	9.1552734375e-05	9.1552734375e-05	9.1552734375e-05	9.1552734375e-05	9.1552734375e-05	1.0
