	bxt_gmo	bxt_gmosa	bxt_gso	bxt_lmo	bxt_lso	bxt_sgso_us
bxt_gmo	1.0	5.7220458984375e-05	5.7220458984375e-05	5.7220458984375e-05	5.7220458984375e-05	0.0025177001953125
bxt_gmosa	5.7220458984375e-05	1.0	0.743560791015625	0.0012715657552083335	0.0078582763671875	5.7220458984375e-05
bxt_gso	5.7220458984375e-05	0.743560791015625	1.0	0.0036621093750000004	0.012676532451923076	5.7220458984375e-05
bxt_lmo	5.7220458984375e-05	0.0012715657552083335	0.0036621093750000004	1.0	0.7163020542689732	5.7220458984375e-05
bxt_lso	5.7220458984375e-05	0.0078582763671875	0.012676532451923076	0.7163020542689732	1.0	5.7220458984375e-05
bxt_sgso_us	0.0025177001953125	5.7220458984375e-05	5.7220458984375e-05	5.7220458984375e-05	5.7220458984375e-05	1.0
