	ad_density__90	ad_fixed__90	ad_random__90	ad_size__90	md_density__90	md_fixed__90	md_random__90	md_size__90	mse_density__90	mse_fixed__90	mse_random__90	mse_size__90
ad_density__90	1.0	0.009207589285714286	0.4748046875	0.003483952702702703	0.03470552884615385	0.03470552884615385	0.03470552884615385	0.921875	0.003483952702702703	0.009207589285714286	0.003483952702702703	0.003483952702702703
ad_fixed__90	0.009207589285714286	1.0	0.003483952702702703	0.6547619047619048	0.003483952702702703	0.003483952702702703	0.003483952702702703	0.03525901181925536	0.003483952702702703	0.003483952702702703	0.003483952702702703	0.003483952702702703
ad_random__90	0.4748046875	0.003483952702702703	1.0	0.003483952702702703	0.003483952702702703	0.03470552884615385	0.006610576923076923	0.6547619047619048	0.003483952702702703	0.003483952702702703	0.003483952702702703	0.003483952702702703
ad_size__90	0.003483952702702703	0.6547619047619048	0.003483952702702703	1.0	0.003483952702702703	0.003483952702702703	0.003483952702702703	0.08935419770088655	0.003483952702702703	0.003483952702702703	0.003483952702702703	0.003483952702702703
md_density__90	0.03470552884615385	0.003483952702702703	0.003483952702702703	0.003483952702702703	1.0	0.6547619047619048	0.03470552884615385	0.003483952702702703	0.003483952702702703	0.019616168478260868	0.0103656447117222	0.4267241379310345
md_fixed__90	0.03470552884615385	0.003483952702702703	0.03470552884615385	0.003483952702702703	0.6547619047619048	1.0	0.12430245535714285	0.003483952702702703	0.013570253551849217	0.43209944990148913	0.18544407894736842	0.717041015625
md_random__90	0.03470552884615385	0.003483952702702703	0.006610576923076923	0.003483952702702703	0.03470552884615385	0.12430245535714285	1.0	0.003483952702702703	0.003483952702702703	0.003483952702702703	0.006610576923076923	0.02742686170212766
md_size__90	0.921875	0.03525901181925536	0.6547619047619048	0.08935419770088655	0.003483952702702703	0.003483952702702703	0.003483952702702703	1.0	0.003483952702702703	0.003483952702702703	0.003483952702702703	0.003483952702702703
mse_density__90	0.003483952702702703	0.003483952702702703	0.003483952702702703	0.003483952702702703	0.003483952702702703	0.013570253551849217	0.003483952702702703	0.003483952702702703	1.0	0.0103656447117222	0.009207589285714286	0.003483952702702703
mse_fixed__90	0.009207589285714286	0.003483952702702703	0.003483952702702703	0.003483952702702703	0.019616168478260868	0.43209944990148913	0.003483952702702703	0.003483952702702703	0.0103656447117222	1.0	0.045355902777777776	0.8587139423076923
mse_random__90	0.003483952702702703	0.003483952702702703	0.003483952702702703	0.003483952702702703	0.0103656447117222	0.18544407894736842	0.006610576923076923	0.003483952702702703	0.009207589285714286	0.045355902777777776	1.0	0.003483952702702703
mse_size__90	0.003483952702702703	0.003483952702702703	0.003483952702702703	0.003483952702702703	0.4267241379310345	0.717041015625	0.02742686170212766	0.003483952702702703	0.003483952702702703	0.8587139423076923	0.003483952702702703	1.0
