	ad_density__90	ad_fixed__90	ad_random__90	ad_size__90	md_density__90	md_fixed__90	md_random__90	md_size__90	mse_density__90	mse_fixed__90	mse_random__90	mse_size__90
ad_density__90	1.0	0.550582627118644	0.6470275826515174	0.301104887310805	0.0040283203125	0.0040283203125	0.0040283203125	0.0040283203125	0.30393241156846795	0.3315418813814501	0.30393241156846795	0.30393241156846795
ad_fixed__90	0.550582627118644	1.0	0.49979440789473684	0.505572278259546	0.0040283203125	0.0040283203125	0.0040283203125	0.0040283203125	0.49979440789473684	0.4123082247646776	0.44999999999999996	0.44999999999999996
ad_random__90	0.6470275826515174	0.49979440789473684	1.0	0.7330454382282274	0.0040283203125	0.0040283203125	0.0040283203125	0.0040283203125	0.30393241156846795	0.3315418813814501	0.30393241156846795	0.30393241156846795
ad_size__90	0.301104887310805	0.505572278259546	0.7330454382282274	1.0	0.0040283203125	0.0040283203125	0.0040283203125	0.0040283203125	0.3315418813814501	0.38320771555387134	0.30393241156846795	0.3315418813814501
md_density__90	0.0040283203125	0.0040283203125	0.0040283203125	0.0040283203125	1.0	0.4123082247646776	0.301104887310805	0.4123082247646776	0.0040283203125	0.0040283203125	0.0040283203125	0.0040283203125
md_fixed__90	0.0040283203125	0.0040283203125	0.0040283203125	0.0040283203125	0.4123082247646776	1.0	1.0	0.301104887310805	0.0040283203125	0.0040283203125	0.0040283203125	0.0040283203125
md_random__90	0.0040283203125	0.0040283203125	0.0040283203125	0.0040283203125	0.301104887310805	1.0	1.0	0.301104887310805	0.0040283203125	0.0040283203125	0.0040283203125	0.0040283203125
md_size__90	0.0040283203125	0.0040283203125	0.0040283203125	0.0040283203125	0.4123082247646776	0.301104887310805	0.301104887310805	1.0	0.0040283203125	0.0040283203125	0.0040283203125	0.0040283203125
mse_density__90	0.30393241156846795	0.49979440789473684	0.30393241156846795	0.3315418813814501	0.0040283203125	0.0040283203125	0.0040283203125	0.0040283203125	1.0	0.6455317050528582	0.301104887310805	0.6470275826515174
mse_fixed__90	0.3315418813814501	0.4123082247646776	0.3315418813814501	0.38320771555387134	0.0040283203125	0.0040283203125	0.0040283203125	0.0040283203125	0.6455317050528582	1.0	0.9731425596292059	0.6455317050528582
mse_random__90	0.30393241156846795	0.44999999999999996	0.30393241156846795	0.30393241156846795	0.0040283203125	0.0040283203125	0.0040283203125	0.0040283203125	0.301104887310805	0.9731425596292059	1.0	0.4123082247646776
mse_size__90	0.30393241156846795	0.44999999999999996	0.30393241156846795	0.3315418813814501	0.0040283203125	0.0040283203125	0.0040283203125	0.0040283203125	0.6470275826515174	0.6455317050528582	0.4123082247646776	1.0
