	ad_density__90	ad_fixed__90	ad_random__90	ad_size__90	md_density__90	md_fixed__90	md_random__90	md_size__90	mse_density__90	mse_fixed__90	mse_random__90	mse_size__90
ad_density__90	1.0	0.0146484375	0.921875	0.003392269736842105	0.028645833333333336	0.03759765625	0.07877604166666666	0.6653225806451613	0.003392269736842105	0.010859246840851829	0.003392269736842105	0.003392269736842105
ad_fixed__90	0.0146484375	1.0	0.003392269736842105	0.3723739627375197	0.003392269736842105	0.003392269736842105	0.003392269736842105	0.10078124999999999	0.003392269736842105	0.003392269736842105	0.003392269736842105	0.003392269736842105
ad_random__90	0.921875	0.003392269736842105	1.0	0.003392269736842105	0.003392269736842105	0.03759765625	0.06080483490566038	0.7935791015625	0.003392269736842105	0.003392269736842105	0.003392269736842105	0.003392269736842105
ad_size__90	0.003392269736842105	0.3723739627375197	0.003392269736842105	1.0	0.003392269736842105	0.003392269736842105	0.003392269736842105	0.12430245535714285	0.003392269736842105	0.003392269736842105	0.003392269736842105	0.003392269736842105
md_density__90	0.028645833333333336	0.003392269736842105	0.003392269736842105	0.003392269736842105	1.0	0.5325307377049181	0.04802389705882353	0.003392269736842105	0.003392269736842105	0.03131309111564203	0.003392269736842105	0.27437948803982076
md_fixed__90	0.03759765625	0.003392269736842105	0.03759765625	0.003392269736842105	0.5325307377049181	1.0	0.05946763069264831	0.003392269736842105	0.014271691435992447	0.39450308750736784	0.18544407894736842	0.7284226190476191
md_random__90	0.07877604166666666	0.003392269736842105	0.06080483490566038	0.003392269736842105	0.04802389705882353	0.05946763069264831	1.0	0.003392269736842105	0.003392269736842105	0.003392269736842105	0.006610576923076923	0.038275776235530766
md_size__90	0.6653225806451613	0.10078124999999999	0.7935791015625	0.12430245535714285	0.003392269736842105	0.003392269736842105	0.003392269736842105	1.0	0.003392269736842105	0.003392269736842105	0.003392269736842105	0.003392269736842105
mse_density__90	0.003392269736842105	0.003392269736842105	0.003392269736842105	0.003392269736842105	0.003392269736842105	0.014271691435992447	0.003392269736842105	0.003392269736842105	1.0	0.010859246840851829	0.00966796875	0.003392269736842105
mse_fixed__90	0.010859246840851829	0.003392269736842105	0.003392269736842105	0.003392269736842105	0.03131309111564203	0.39450308750736784	0.003392269736842105	0.003392269736842105	0.010859246840851829	1.0	0.04802389705882353	0.8587139423076923
mse_random__90	0.003392269736842105	0.003392269736842105	0.003392269736842105	0.003392269736842105	0.003392269736842105	0.18544407894736842	0.006610576923076923	0.003392269736842105	0.00966796875	0.04802389705882353	1.0	0.003392269736842105
mse_size__90	0.003392269736842105	0.003392269736842105	0.003392269736842105	0.003392269736842105	0.27437948803982076	0.7284226190476191	0.038275776235530766	0.003392269736842105	0.003392269736842105	0.8587139423076923	0.003392269736842105	1.0
