	ad_density__90	ad_fixed__90	ad_random__90	ad_size__90	md_density__90	md_fixed__90	md_random__90	md_size__90	mse_density__90	mse_fixed__90	mse_random__90	mse_size__90
ad_density__90	1.0	0.1732177734375	1.0	1.0	0.24676339285714288	0.1732177734375	0.1732177734375	0.1732177734375	0.6496875	0.6496875	0.6496875	0.6496875
ad_fixed__90	0.1732177734375	1.0	0.1732177734375	0.1732177734375	0.8813482293754932	0.924698494800347	0.924698494800347	0.924698494800347	0.1732177734375	0.1732177734375	0.1732177734375	0.1732177734375
ad_random__90	1.0	0.1732177734375	1.0	1.0	0.24676339285714288	0.1732177734375	0.1732177734375	0.1732177734375	0.6496875	0.6496875	0.6496875	0.6496875
ad_size__90	1.0	0.1732177734375	1.0	1.0	0.24676339285714288	0.1732177734375	0.1732177734375	0.1732177734375	0.6496875	0.6496875	0.6496875	0.6496875
md_density__90	0.24676339285714288	0.8813482293754932	0.24676339285714288	0.24676339285714288	1.0	0.5750614713823134	0.5750614713823134	0.5750614713823134	0.008056640625	0.008056640625	0.008056640625	0.008056640625
md_fixed__90	0.1732177734375	0.924698494800347	0.1732177734375	0.1732177734375	0.5750614713823134	1.0	1.0	1.0	0.008056640625	0.008056640625	0.008056640625	0.008056640625
md_random__90	0.1732177734375	0.924698494800347	0.1732177734375	0.1732177734375	0.5750614713823134	1.0	1.0	1.0	0.008056640625	0.008056640625	0.008056640625	0.008056640625
md_size__90	0.1732177734375	0.924698494800347	0.1732177734375	0.1732177734375	0.5750614713823134	1.0	1.0	1.0	0.008056640625	0.008056640625	0.008056640625	0.008056640625
mse_density__90	0.6496875	0.1732177734375	0.6496875	0.6496875	0.008056640625	0.008056640625	0.008056640625	0.008056640625	1.0	0.7691082586235019	0.7691082586235019	0.7691082586235019
mse_fixed__90	0.6496875	0.1732177734375	0.6496875	0.6496875	0.008056640625	0.008056640625	0.008056640625	0.008056640625	0.7691082586235019	1.0	1.0	1.0
mse_random__90	0.6496875	0.1732177734375	0.6496875	0.6496875	0.008056640625	0.008056640625	0.008056640625	0.008056640625	0.7691082586235019	1.0	1.0	1.0
mse_size__90	0.6496875	0.1732177734375	0.6496875	0.6496875	0.008056640625	0.008056640625	0.008056640625	0.008056640625	0.7691082586235019	1.0	1.0	1.0
