	bxt_gso	bxt_sgso	bxt_sgso_us
bxt_gso	1.0	0.4442907899856616	0.0732421875
bxt_sgso	0.4442907899856616	1.0	0.0732421875
bxt_sgso_us	0.0732421875	0.0732421875	1.0
