	bxt_gso	bxt_sgso	bxt_sgso_us
bxt_gso	1.0	0.04387371517590828	0.0029296875
bxt_sgso	0.04387371517590828	1.0	0.0029296875
bxt_sgso_us	0.0029296875	0.0029296875	1.0
