	bxt_gso	bxt_sgso	bxt_sgso_us
bxt_gso	1.0	0.02390586158123037	0.005859375
bxt_sgso	0.02390586158123037	1.0	0.005859375
bxt_sgso_us	0.005859375	0.005859375	1.0
