	brf_gmo	brf_gmo__nrlmf	brf_gso__nrlmf	brf_lmo	bxt_gmo	bxt_gmo__nrlmf	bxt_gmosa__nrlmf	bxt_gso__nrlmf
brf_gmo	1.0	3.884055397727273e-05	3.884055397727273e-05	3.884055397727273e-05	3.884055397727273e-05	3.884055397727273e-05	0.0014697265625	0.979949951171875
brf_gmo__nrlmf	3.884055397727273e-05	1.0	3.884055397727273e-05	3.884055397727273e-05	3.884055397727273e-05	3.884055397727273e-05	3.884055397727273e-05	3.884055397727273e-05
brf_gso__nrlmf	3.884055397727273e-05	3.884055397727273e-05	1.0	3.884055397727273e-05	3.884055397727273e-05	0.00017801920572916668	3.884055397727273e-05	3.884055397727273e-05
brf_lmo	3.884055397727273e-05	3.884055397727273e-05	3.884055397727273e-05	1.0	3.884055397727273e-05	3.884055397727273e-05	0.00017801920572916668	3.884055397727273e-05
bxt_gmo	3.884055397727273e-05	3.884055397727273e-05	3.884055397727273e-05	3.884055397727273e-05	1.0	3.884055397727273e-05	0.7318567346643519	0.003615159254807692
bxt_gmo__nrlmf	3.884055397727273e-05	3.884055397727273e-05	0.00017801920572916668	3.884055397727273e-05	3.884055397727273e-05	1.0	3.884055397727273e-05	3.884055397727273e-05
bxt_gmosa__nrlmf	0.0014697265625	3.884055397727273e-05	3.884055397727273e-05	0.00017801920572916668	0.7318567346643519	3.884055397727273e-05	1.0	3.884055397727273e-05
bxt_gso__nrlmf	0.979949951171875	3.884055397727273e-05	3.884055397727273e-05	3.884055397727273e-05	0.003615159254807692	3.884055397727273e-05	3.884055397727273e-05	1.0
