	brf_gmo	brf_gmo__nrlmf	brf_gso__nrlmf	brf_lmo	bxt_gmo	bxt_gmo__nrlmf	bxt_gmosa__nrlmf	bxt_gso__nrlmf
brf_gmo	1.0	0.00042724609375	0.2942657470703125	0.0010823567708333334	0.2134744395380435	0.016190378289473683	0.00014241536458333334	0.00014241536458333334
brf_gmo__nrlmf	0.00042724609375	1.0	0.11100260416666667	0.00014241536458333334	0.0003286508413461538	0.2134744395380435	0.00014241536458333334	0.00014241536458333334
brf_gso__nrlmf	0.2942657470703125	0.11100260416666667	1.0	0.000213623046875	0.018328857421875	0.3612109375	0.0003286508413461538	0.0003286508413461538
brf_lmo	0.0010823567708333334	0.00014241536458333334	0.000213623046875	1.0	0.00688620174632353	0.00028483072916666663	0.6424795297475961	0.820892333984375
bxt_gmo	0.2134744395380435	0.0003286508413461538	0.018328857421875	0.00688620174632353	1.0	0.0003286508413461538	0.00229644775390625	0.016190378289473683
bxt_gmo__nrlmf	0.016190378289473683	0.2134744395380435	0.3612109375	0.00028483072916666663	0.0003286508413461538	1.0	0.00014241536458333334	0.000213623046875
bxt_gmosa__nrlmf	0.00014241536458333334	0.00014241536458333334	0.0003286508413461538	0.6424795297475961	0.00229644775390625	0.00014241536458333334	1.0	0.7711000795717593
bxt_gso__nrlmf	0.00014241536458333334	0.00014241536458333334	0.0003286508413461538	0.820892333984375	0.016190378289473683	0.000213623046875	0.7711000795717593	1.0
