	bxt_gmo	bxt_gmosa	bxt_gso	bxt_gso_1k	bxt_gso__nrlmf	bxt_lmo	bxt_lmo__nrlmf	bxt_lso	bxt_lso__nrlmf
bxt_gmo	1.0	4.39453125e-05	4.39453125e-05	4.39453125e-05	0.0008028470552884615	4.39453125e-05	0.007300592237903226	4.39453125e-05	0.0013427734375
bxt_gmosa	4.39453125e-05	1.0	4.39453125e-05	0.0021580287388392855	4.39453125e-05	4.39453125e-05	4.39453125e-05	4.39453125e-05	4.39453125e-05
bxt_gso	4.39453125e-05	4.39453125e-05	1.0	0.0026518723060344825	4.39453125e-05	0.20415182674632354	4.39453125e-05	0.30636160714285715	4.39453125e-05
bxt_gso_1k	4.39453125e-05	0.0021580287388392855	0.0026518723060344825	1.0	4.39453125e-05	4.39453125e-05	4.39453125e-05	4.39453125e-05	4.39453125e-05
bxt_gso__nrlmf	0.0008028470552884615	4.39453125e-05	4.39453125e-05	4.39453125e-05	1.0	4.39453125e-05	0.007300592237903226	4.39453125e-05	0.14152388139204547
bxt_lmo	4.39453125e-05	4.39453125e-05	0.20415182674632354	4.39453125e-05	4.39453125e-05	1.0	4.39453125e-05	0.705718994140625	4.39453125e-05
bxt_lmo__nrlmf	0.007300592237903226	4.39453125e-05	4.39453125e-05	4.39453125e-05	0.007300592237903226	4.39453125e-05	1.0	4.39453125e-05	0.037731170654296875
bxt_lso	4.39453125e-05	4.39453125e-05	0.30636160714285715	4.39453125e-05	4.39453125e-05	0.705718994140625	4.39453125e-05	1.0	4.39453125e-05
bxt_lso__nrlmf	0.0013427734375	4.39453125e-05	4.39453125e-05	4.39453125e-05	0.14152388139204547	4.39453125e-05	0.037731170654296875	4.39453125e-05	1.0
