	bxt_gmo	bxt_gmosa	bxt_gso	bxt_gso_1k	bxt_gso__nrlmf	bxt_lmo	bxt_lmo__nrlmf	bxt_lso	bxt_lso__nrlmf
bxt_gmo	1.0	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05
bxt_gmosa	3.923688616071428e-05	1.0	3.923688616071428e-05	0.04833984375	3.923688616071428e-05	0.0003662109375	3.923688616071428e-05	0.274444580078125	3.923688616071428e-05
bxt_gso	3.923688616071428e-05	3.923688616071428e-05	1.0	0.02119298135080645	3.923688616071428e-05	0.25943429129464285	3.923688616071428e-05	0.20415182674632354	3.923688616071428e-05
bxt_gso_1k	3.923688616071428e-05	0.04833984375	0.02119298135080645	1.0	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05
bxt_gso__nrlmf	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	1.0	3.923688616071428e-05	7.57677801724138e-05	3.923688616071428e-05	0.03261566162109375
bxt_lmo	3.923688616071428e-05	0.0003662109375	0.25943429129464285	3.923688616071428e-05	3.923688616071428e-05	1.0	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05
bxt_lmo__nrlmf	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	7.57677801724138e-05	3.923688616071428e-05	1.0	3.923688616071428e-05	3.923688616071428e-05
bxt_lso	3.923688616071428e-05	0.274444580078125	0.20415182674632354	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	1.0	3.923688616071428e-05
bxt_lso__nrlmf	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	0.03261566162109375	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	1.0
