	bxt_gmo	bxt_gmosa	bxt_gso	bxt_gso_1k	bxt_gso__nrlmf	bxt_lmo	bxt_lmo__nrlmf	bxt_lso	bxt_lso__nrlmf
bxt_gmo	1.0	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05
bxt_gmosa	3.923688616071428e-05	1.0	6.866455078125e-05	0.007847377232142858	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05
bxt_gso	3.923688616071428e-05	6.866455078125e-05	1.0	9.987571022727273e-05	3.923688616071428e-05	0.00016156364889705882	3.923688616071428e-05	0.40374755859375	3.923688616071428e-05
bxt_gso_1k	3.923688616071428e-05	0.007847377232142858	9.987571022727273e-05	1.0	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	6.866455078125e-05	3.923688616071428e-05
bxt_gso__nrlmf	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	1.0	3.923688616071428e-05	6.866455078125e-05	3.923688616071428e-05	6.866455078125e-05
bxt_lmo	3.923688616071428e-05	3.923688616071428e-05	0.00016156364889705882	3.923688616071428e-05	3.923688616071428e-05	1.0	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05
bxt_lmo__nrlmf	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	6.866455078125e-05	3.923688616071428e-05	1.0	3.923688616071428e-05	3.923688616071428e-05
bxt_lso	3.923688616071428e-05	3.923688616071428e-05	0.40374755859375	6.866455078125e-05	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	1.0	3.923688616071428e-05
bxt_lso__nrlmf	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	6.866455078125e-05	3.923688616071428e-05	3.923688616071428e-05	3.923688616071428e-05	1.0
