	bxt_gmo	bxt_gmo__nrlmf	bxt_gmosa	bxt_gmosa__nrlmf	bxt_gso	bxt_gso__nrlmf	bxt_lmo	bxt_lmo__nrlmf
bxt_gmo	1.0	4.0690104166666664e-05	4.0690104166666664e-05	0.002785011574074074	4.0690104166666664e-05	0.0011749267578125	4.0690104166666664e-05	0.002785011574074074
bxt_gmo__nrlmf	4.0690104166666664e-05	1.0	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05
bxt_gmosa	4.0690104166666664e-05	4.0690104166666664e-05	1.0	4.0690104166666664e-05	0.00019420276988636365	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05
bxt_gmosa__nrlmf	0.002785011574074074	4.0690104166666664e-05	4.0690104166666664e-05	1.0	4.0690104166666664e-05	0.14385986328125	4.0690104166666664e-05	0.0014697265625
bxt_gso	4.0690104166666664e-05	4.0690104166666664e-05	0.00019420276988636365	4.0690104166666664e-05	1.0	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05
bxt_gso__nrlmf	0.0011749267578125	4.0690104166666664e-05	4.0690104166666664e-05	0.14385986328125	4.0690104166666664e-05	1.0	4.0690104166666664e-05	0.0007058848505434783
bxt_lmo	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05	4.0690104166666664e-05	1.0	4.0690104166666664e-05
bxt_lmo__nrlmf	0.002785011574074074	4.0690104166666664e-05	4.0690104166666664e-05	0.0014697265625	4.0690104166666664e-05	0.0007058848505434783	4.0690104166666664e-05	1.0
