	bxt_gmo	bxt_gmosa	bxt_gso	bxt_gso_1k	bxt_gso__nrlmf	bxt_lmo	bxt_lmo__nrlmf	bxt_lso	bxt_lso__nrlmf
bxt_gmo	1.0	3.4332275390625e-05	3.4332275390625e-05	3.4332275390625e-05	3.4332275390625e-05	3.4332275390625e-05	0.00016645951704545456	3.4332275390625e-05	3.4332275390625e-05
bxt_gmosa	3.4332275390625e-05	1.0	0.49542236328125	0.045577566964285714	3.4332275390625e-05	3.4332275390625e-05	3.4332275390625e-05	3.4332275390625e-05	3.4332275390625e-05
bxt_gso	3.4332275390625e-05	0.49542236328125	1.0	0.03551169002757353	3.4332275390625e-05	3.4332275390625e-05	3.4332275390625e-05	3.4332275390625e-05	3.4332275390625e-05
bxt_gso_1k	3.4332275390625e-05	0.045577566964285714	0.03551169002757353	1.0	3.4332275390625e-05	3.4332275390625e-05	3.4332275390625e-05	3.4332275390625e-05	3.4332275390625e-05
bxt_gso__nrlmf	3.4332275390625e-05	3.4332275390625e-05	3.4332275390625e-05	3.4332275390625e-05	1.0	3.4332275390625e-05	3.4332275390625e-05	3.4332275390625e-05	3.4332275390625e-05
bxt_lmo	3.4332275390625e-05	3.4332275390625e-05	3.4332275390625e-05	3.4332275390625e-05	3.4332275390625e-05	1.0	3.4332275390625e-05	3.4332275390625e-05	3.4332275390625e-05
bxt_lmo__nrlmf	0.00016645951704545456	3.4332275390625e-05	3.4332275390625e-05	3.4332275390625e-05	3.4332275390625e-05	3.4332275390625e-05	1.0	3.4332275390625e-05	3.4332275390625e-05
bxt_lso	3.4332275390625e-05	3.4332275390625e-05	3.4332275390625e-05	3.4332275390625e-05	3.4332275390625e-05	3.4332275390625e-05	3.4332275390625e-05	1.0	3.4332275390625e-05
bxt_lso__nrlmf	3.4332275390625e-05	3.4332275390625e-05	3.4332275390625e-05	3.4332275390625e-05	3.4332275390625e-05	3.4332275390625e-05	3.4332275390625e-05	3.4332275390625e-05	1.0
