	bxt_gmo	bxt_gmosa	bxt_gso	bxt_gso_1k	bxt_gso__nrlmf	bxt_lmo	bxt_lmo__nrlmf	bxt_lso	bxt_lso__nrlmf
bxt_gmo	1.0	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05
bxt_gmosa	3.78838900862069e-05	1.0	0.0008322975852272727	0.002762276785714286	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	0.000240325927734375	3.78838900862069e-05
bxt_gso	3.78838900862069e-05	0.0008322975852272727	1.0	3.78838900862069e-05	3.78838900862069e-05	0.00010631930443548387	3.78838900862069e-05	0.375457763671875	3.78838900862069e-05
bxt_gso_1k	3.78838900862069e-05	0.002762276785714286	3.78838900862069e-05	1.0	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	7.32421875e-05	3.78838900862069e-05
bxt_gso__nrlmf	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	1.0	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	0.001777200137867647
bxt_lmo	3.78838900862069e-05	3.78838900862069e-05	0.00010631930443548387	3.78838900862069e-05	3.78838900862069e-05	1.0	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05
bxt_lmo__nrlmf	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	1.0	3.78838900862069e-05	3.78838900862069e-05
bxt_lso	3.78838900862069e-05	0.000240325927734375	0.375457763671875	7.32421875e-05	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	1.0	3.78838900862069e-05
bxt_lso__nrlmf	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	0.001777200137867647	3.78838900862069e-05	3.78838900862069e-05	3.78838900862069e-05	1.0
