	ad_density__90	ad_fixed__90	ad_random__90	ad_size__90	md_density__90	md_fixed__90	md_random__90	md_size__90	mse_density__90	mse_fixed__90	mse_random__90	mse_size__90
ad_density__90	1.0	0.35927581787109375	0.22875576331967215	0.017950760690789474	4.91258574695122e-05	9.1552734375e-05	4.91258574695122e-05	4.91258574695122e-05	4.91258574695122e-05	0.007828622494103774	4.91258574695122e-05	4.91258574695122e-05
ad_fixed__90	0.35927581787109375	1.0	0.0719390869140625	0.015429905482700892	4.91258574695122e-05	4.91258574695122e-05	4.91258574695122e-05	4.91258574695122e-05	4.91258574695122e-05	0.0645214016154661	4.91258574695122e-05	4.91258574695122e-05
ad_random__90	0.22875576331967215	0.0719390869140625	1.0	0.0066743738511029415	4.91258574695122e-05	4.91258574695122e-05	4.91258574695122e-05	4.91258574695122e-05	4.91258574695122e-05	0.003544921875	4.91258574695122e-05	4.91258574695122e-05
ad_size__90	0.017950760690789474	0.015429905482700892	0.0066743738511029415	1.0	4.91258574695122e-05	9.1552734375e-05	4.91258574695122e-05	4.91258574695122e-05	4.91258574695122e-05	0.2685005434097782	4.91258574695122e-05	4.91258574695122e-05
md_density__90	4.91258574695122e-05	4.91258574695122e-05	4.91258574695122e-05	4.91258574695122e-05	1.0	4.91258574695122e-05	4.91258574695122e-05	0.001767528300382653	0.01122707790798611	4.91258574695122e-05	0.03299055428340517	0.632171630859375
md_fixed__90	9.1552734375e-05	4.91258574695122e-05	4.91258574695122e-05	9.1552734375e-05	4.91258574695122e-05	1.0	4.91258574695122e-05	4.91258574695122e-05	4.91258574695122e-05	4.91258574695122e-05	4.91258574695122e-05	4.91258574695122e-05
md_random__90	4.91258574695122e-05	4.91258574695122e-05	4.91258574695122e-05	4.91258574695122e-05	4.91258574695122e-05	4.91258574695122e-05	1.0	0.33786737351190477	0.00029998129986702124	4.91258574695122e-05	0.00029998129986702124	0.00041961669921875
md_size__90	4.91258574695122e-05	4.91258574695122e-05	4.91258574695122e-05	4.91258574695122e-05	0.001767528300382653	4.91258574695122e-05	0.33786737351190477	1.0	9.1552734375e-05	4.91258574695122e-05	4.91258574695122e-05	0.00022379557291666668
mse_density__90	4.91258574695122e-05	4.91258574695122e-05	4.91258574695122e-05	4.91258574695122e-05	0.01122707790798611	4.91258574695122e-05	0.00029998129986702124	9.1552734375e-05	1.0	4.91258574695122e-05	0.5030442457932692	0.007828622494103774
mse_fixed__90	0.007828622494103774	0.0645214016154661	0.003544921875	0.2685005434097782	4.91258574695122e-05	4.91258574695122e-05	4.91258574695122e-05	4.91258574695122e-05	4.91258574695122e-05	1.0	4.91258574695122e-05	4.91258574695122e-05
mse_random__90	4.91258574695122e-05	4.91258574695122e-05	4.91258574695122e-05	4.91258574695122e-05	0.03299055428340517	4.91258574695122e-05	0.00029998129986702124	4.91258574695122e-05	0.5030442457932692	4.91258574695122e-05	1.0	0.01318359375
mse_size__90	4.91258574695122e-05	4.91258574695122e-05	4.91258574695122e-05	4.91258574695122e-05	0.632171630859375	4.91258574695122e-05	0.00041961669921875	0.00022379557291666668	0.007828622494103774	4.91258574695122e-05	0.01318359375	1.0
